"鄉鎮市區","村里","納稅單位(戶)","綜合所得總額","平均數","中位數","第一分位數","第三分位數","標準差","變異係數"
"新北市新莊區","海山里","1695","1039947","614","387","176","757","709.87","115.70"
"新北市新莊區","全安里","1401","943186","673","422","196","812","836.17","124.20"
"新北市新莊區","文衡里","699","536691","768","477","223","953","909.65","118.48"
"新北市新莊區","興漢里","1060","732585","691","443","226","867","875.27","126.65"
"新北市新莊區","榮和里","1069","803274","751","430","203","872","1272.32","169.32"
"新北市新莊區","文德里","548","435992","796","470","217","957","1500.57","188.61"
"新北市新莊區","文明里","550","407577","741","423","199","899","1080.64","145.83"
"新北市新莊區","中港里","2022","1343091","664","432","199","793","814.67","122.65"
"新北市新莊區","頭前里","3629","3918936","1080","621","269","1359","1349.09","124.93"
"新北市新莊區","丹鳳里","2722","1714195","630","433","204","817","693.80","110.17"
"新北市新莊區","西盛里","4226","2844720","673","454","223","873","753.26","111.90"
"新北市新莊區","瓊林里","1628","925871","569","384","197","679","638.65","112.30"
"新北市新莊區","營盤里","739","455668","617","394","194","788","763.16","123.77"
"新北市新莊區","後港里","2352","1377023","585","382","196","725","743.69","127.02"
"新北市新莊區","國泰里","493","267403","542","360","165","688","654.37","120.64"
"新北市新莊區","立人里","671","638599","952","534","244","1208","1312.92","137.95"
"新北市新莊區","恆安里","1376","933848","679","426","201","840","771.18","113.63"
"新北市新莊區","思源里","1685","1043991","620","406","197","789","730.31","117.87"
"新北市新莊區","化成里","1394","1079516","774","434","202","930","1053.44","136.03"
"新北市新莊區","福基里","2018","2007840","995","573","264","1248","1258.58","126.49"
"新北市新莊區","思賢里","1306","862246","660","408","196","825","814.43","123.36"
"新北市新莊區","中美里","1783","1183438","664","428","203","836","765.41","115.32"
"新北市新莊區","中和里","1359","895829","659","394","190","777","1057.31","160.40"
"新北市新莊區","中泰里","1273","695040","546","373","188","691","586.02","107.33"
"新北市新莊區","立言里","1629","1037321","637","395","192","782","746.44","117.22"
"新北市新莊區","立功里","977","530667","543","363","187","680","622.33","114.58"
"新北市新莊區","立德里","838","622297","743","445","215","985","964.14","129.83"
"新北市新莊區","豐年里","1091","602378","552","370","189","691","628.15","113.77"
"新北市新莊區","忠孝里","1742","1231374","707","433","212","874","855.89","121.08"
"新北市新莊區","立志里","1154","675905","586","397","205","713","678.59","115.86"
"新北市新莊區","中誠里","620","388234","626","410","192","751","735.12","117.40"
"新北市新莊區","自立里","1511","886716","587","374","190","725","690.18","117.61"
"新北市新莊區","自強里","646","303808","470","328","161","619","539.28","114.67"
"新北市新莊區","幸福里","1218","615402","505","345","168","638","550.84","109.02"
"新北市新莊區","仁愛里","719","359705","500","357","178","618","541.75","108.29"
"新北市新莊區","信義里","1604","966854","603","389","196","779","668.56","110.91"
"新北市新莊區","龍鳳里","3489","2804141","804","531","248","1079","957.95","119.19"
"新北市新莊區","民安里","1829","1092251","597","394","199","753","675.32","113.08"
"新北市新莊區","光華里","2078","1175708","566","388","195","718","624.67","110.41"
"新北市新莊區","富國里","694","358563","517","380","197","657","542.77","105.05"
"新北市新莊區","裕民里","1922","1106646","576","361","182","693","829.56","144.08"
"新北市新莊區","南港里","1643","940207","572","383","203","677","717.60","125.40"
"新北市新莊區","萬安里","1141","587095","515","358","189","643","588.88","114.45"
"新北市新莊區","八德里","885","459141","519","339","178","637","640.40","123.44"
"新北市新莊區","民本里","819","377040","460","351","181","599","448.16","97.35"
"新北市新莊區","光榮里","1249","707802","567","383","196","736","641.23","113.15"
"新北市新莊區","光明里","1444","840668","582","391","208","738","616.80","105.95"
"新北市新莊區","合鳳里","1283","622980","486","332","169","608","568.59","117.10"
"新北市新莊區","雙鳳里","3756","3015924","803","521","246","1041","946.73","117.91"
"新北市新莊區","和平里","1513","844514","558","383","184","728","591.69","106.00"
"新北市新莊區","自信里","735","475095","646","389","200","773","942.79","145.85"
"新北市新莊區","全泰里","1653","1280184","774","483","230","967","1000.29","129.16"
"新北市新莊區","立泰里","1577","1041980","661","415","200","861","748.11","113.22"
"新北市新莊區","立基里","2007","1549496","772","481","226","954","985.73","127.68"
"新北市新莊區","中宏里","1185","731982","618","417","204","795","679.04","109.93"
"新北市新莊區","中全里","1031","530686","515","364","192","665","528.71","102.72"
"新北市新莊區","中華里","926","730588","789","500","226","1009","893.07","113.19"
"新北市新莊區","中隆里","1611","1268035","787","460","217","986","1007.64","128.02"
"新北市新莊區","中原里","4416","3971444","899","512","229","1111","1203.20","133.79"
"新北市新莊區","中信里","2710","1845025","681","450","213","875","749.83","110.14"
"新北市新莊區","仁義里","1024","533243","521","335","173","654","606.33","116.43"
"新北市新莊區","建福里","852","419070","492","354","180","665","530.02","107.76"
"新北市新莊區","四維里","1275","633084","497","354","175","616","529.22","106.58"
"新北市新莊區","文聖里","1176","926955","788","500","230","976","976.13","123.84"
"新北市新莊區","福營里","890","542828","610","373","187","711","826.47","135.51"
"新北市新莊區","後德里","1050","700247","667","443","212","835","863.83","129.53"
"新北市新莊區","建安里","2168","1335842","616","412","206","794","657.57","106.72"
"新北市新莊區","龍安里","660","332525","504","350","179","616","623.63","123.78"
"新北市新莊區","昌平里","2975","3008445","1011","597","267","1258","1315.16","130.05"
"新北市新莊區","昌明里","1109","684530","617","377","177","748","733.09","118.77"
"新北市新莊區","成德里","1502","811685","540","379","188","687","571.58","105.77"
"新北市新莊區","福興里","1948","1215636","624","390","194","760","753.02","120.67"
"新北市新莊區","昌信里","1223","950646","777","490","222","1038","858.31","110.42"
"新北市新莊區","昌隆里","1472","1051629","714","462","220","924","807.08","112.97"
"新北市新莊區","中平里","2973","2415959","813","523","243","1064","958.53","117.95"
"新北市新莊區","立廷里","4068","3848128","946","616","278","1239","1098.49","116.13"
"新北市新莊區","泰豐里","750","459934","613","388","203","768","725.49","118.30"
"新北市新莊區","富民里","1207","632257","524","363","201","679","527.77","100.75"
"新北市新莊區","龍福里","704","412519","586","405","211","783","609.11","103.95"
"新北市新莊區","祥鳳里","752","418032","556","384","194","694","588.54","105.87"
"新北市新莊區","民全里","1213","696106","574","400","203","739","632.91","110.29"
"新北市新莊區","民有里","1257","706265","562","401","196","737","573.21","102.02"
"新北市新莊區","光正里","1350","784290","581","391","195","699","695.59","119.73"
"新北市新莊區","光和里","759","374755","494","356","192","613","538.15","108.99"
"新北市新莊區","其他","1","585","585","585","585","585","0.00","0.00"
"新北市新莊區","合計","127401","87559558","687","428","208","851","870.36","126.64"
"新北市林口區","東林里","1191","633211","532","364","193","602","651.99","122.63"
"新北市林口區","林口里","1672","997163","596","374","188","739","755.01","126.60"
"新北市林口區","西林里","3443","3190434","927","520","240","1119","1384.66","149.43"
"新北市林口區","湖北里","449","279140","622","387","200","771","733.65","118.01"
"新北市林口區","菁湖里","1431","1228128","858","480","217","1038","1267.05","147.63"
"新北市林口區","湖南里","8611","9715362","1128","703","309","1452","1461.72","129.56"
"新北市林口區","南勢里","9000","11585634","1287","817","345","1695","1863.78","144.78"
"新北市林口區","頂福里","302","152193","504","374","199","648","524.15","104.01"
"新北市林口區","下福里","385","224861","584","389","198","722","821.84","140.71"
"新北市林口區","嘉寶里","260","130500","502","363","200","606","597.67","119.08"
"新北市林口區","瑞平里","219","116294","531","361","186","592","744.10","140.13"
"新北市林口區","太平里","442","235515","533","367","212","642","593.69","111.42"
"新北市林口區","中湖里","1451","1106554","763","499","244","945","998.82","130.97"
"新北市林口區","東勢里","2333","1732031","742","447","213","887","969.27","130.56"
"新北市林口區","仁愛里","2426","2579622","1063","612","266","1388","1395.67","131.26"
"新北市林口區","麗林里","2953","2874619","973","567","252","1226","1227.31","126.08"
"新北市林口區","麗園里","1343","1117713","832","433","210","916","1866.46","224.27"
"新北市林口區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市林口區","合計","37911","37898973","1000","575","258","1252","1458.20","145.87"
"新北市五股區","興珍里","1552","925183","596","368","172","698","1100.58","184.62"
"新北市五股區","更寮里","292","163597","560","418","188","688","627.32","111.97"
"新北市五股區","集福里","1083","553572","511","381","188","668","491.29","96.12"
"新北市五股區","觀音里","286","147742","517","363","196","654","504.04","97.57"
"新北市五股區","成州里","1622","871591","537","364","182","672","635.70","118.30"
"新北市五股區","五股里","1131","646553","572","356","170","676","731.63","127.98"
"新北市五股區","五龍里","346","189914","549","348","172","682","674.04","122.80"
"新北市五股區","德音里","1693","1248407","737","415","198","827","1450.01","196.64"
"新北市五股區","貿商里","864","522016","604","385","189","753","711.00","117.68"
"新北市五股區","陸一里","671","394972","589","366","183","725","750.92","127.57"
"新北市五股區","成功里","2198","1239015","564","400","201","737","583.94","103.59"
"新北市五股區","五福里","1035","505929","489","317","178","584","600.35","122.82"
"新北市五股區","成德里","935","515976","552","389","206","678","643.20","116.55"
"新北市五股區","德泰里","1361","1530077","1124","394","189","750","18514.44","1646.86"
"新北市五股區","六福里","1156","597217","517","348","182","644","573.52","111.01"
"新北市五股區","集賢里","1177","569284","484","364","194","620","500.89","103.56"
"新北市五股區","民義里","1062","623015","587","390","187","738","702.75","119.79"
"新北市五股區","成泰里","3623","2489446","687","459","219","912","750.88","109.28"
"新北市五股區","水碓里","2471","1448311","586","384","191","719","673.72","114.95"
"新北市五股區","福德里","1042","615343","591","417","206","781","627.38","106.24"
"新北市五股區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市五股區","合計","25600","15797163","617","389","191","731","4335.04","702.51"
"新北市蘆洲區","樓厝里","2147","1433428","668","436","217","846","741.56","111.07"
"新北市蘆洲區","保和里","714","437623","613","419","194","797","650.60","106.15"
"新北市蘆洲區","得勝里","927","523873","565","367","198","676","746.31","132.06"
"新北市蘆洲區","仁復里","562","373427","664","406","175","795","1007.38","151.61"
"新北市蘆洲區","溪墘里","897","510278","569","385","189","698","683.56","120.16"
"新北市蘆洲區","中路里","1216","704698","580","386","189","715","667.16","115.12"
"新北市蘆洲區","正義里","4632","4663624","1007","643","272","1302","1309.71","130.08"
"新北市蘆洲區","水湳里","3289","2212388","673","420","205","861","765.64","113.82"
"新北市蘆洲區","保佑里","1105","618576","560","371","180","706","611.58","109.25"
"新北市蘆洲區","樹德里","953","560497","588","387","200","707","758.69","129.00"
"新北市蘆洲區","中原里","1792","1270767","709","415","197","899","893.49","126.00"
"新北市蘆洲區","恆德里","1855","1302978","702","425","200","849","885.30","126.04"
"新北市蘆洲區","光華里","1565","998231","638","411","191","785","854.05","133.90"
"新北市蘆洲區","鷺江里","1672","1154093","690","420","213","814","1093.07","158.36"
"新北市蘆洲區","南港里","1698","996260","587","392","201","734","639.64","109.02"
"新北市蘆洲區","永樂里","1874","1151324","614","386","195","761","729.61","118.76"
"新北市蘆洲區","永康里","2029","1147719","566","379","183","730","593.25","104.88"
"新北市蘆洲區","信義里","1095","623284","569","390","206","709","632.57","111.13"
"新北市蘆洲區","玉清里","1795","1318598","735","465","216","854","1111.79","151.35"
"新北市蘆洲區","復興里","948","507385","535","380","195","656","582.00","108.74"
"新北市蘆洲區","水河里","2824","1597798","566","380","192","726","623.79","110.25"
"新北市蘆洲區","仁愛里","1640","960909","586","371","195","757","682.83","116.54"
"新北市蘆洲區","忠義里","926","558564","603","382","196","723","964.24","159.85"
"新北市蘆洲區","九芎里","1584","868800","548","382","197","687","617.55","112.59"
"新北市蘆洲區","中華里","943","596385","632","404","196","771","801.48","126.73"
"新北市蘆洲區","得仁里","960","541750","564","369","198","700","627.16","111.14"
"新北市蘆洲區","仁德里","1618","1005908","622","391","193","774","754.50","121.36"
"新北市蘆洲區","仁義里","1304","957487","734","415","202","838","961.69","130.97"
"新北市蘆洲區","光明里","1407","882998","628","414","210","803","685.40","109.21"
"新北市蘆洲區","保新里","1158","788599","681","422","205","830","803.94","118.05"
"新北市蘆洲區","長安里","1407","705518","501","344","174","634","564.72","112.62"
"新北市蘆洲區","民和里","746","413950","555","386","187","721","591.25","106.55"
"新北市蘆洲區","忠孝里","739","438651","594","411","186","721","696.48","117.34"
"新北市蘆洲區","福安里","1019","613966","603","358","182","763","812.83","134.91"
"新北市蘆洲區","永安里","1543","868524","563","385","201","725","594.93","105.69"
"新北市蘆洲區","延平里","1175","692242","589","390","187","718","785.09","133.26"
"新北市蘆洲區","成功里","2240","1299786","580","384","199","717","666.41","114.85"
"新北市蘆洲區","永德里","1344","735620","547","385","188","687","771.34","140.93"
"新北市蘆洲區","其他","89","50090","563","387","241","672","536.31","95.29"
"新北市蘆洲區","合計","57431","37086599","646","407","201","795","826.95","128.06"
"新北市三重區","二重里","476","227341","478","347","184","630","457.96","95.89"
"新北市三重區","五谷里","679","434226","640","437","211","802","713.47","111.57"
"新北市三重區","德厚里","97","57809","596","349","181","815","709.62","119.07"
"新北市三重區","福祉里","1921","1479961","770","472","226","974","979.13","127.09"
"新北市三重區","過田里","2110","1451250","688","410","195","832","936.85","136.21"
"新北市三重區","溪美里","2660","1827741","687","419","208","866","880.81","128.19"
"新北市三重區","厚德里","1069","766079","717","438","217","885","965.23","134.69"
"新北市三重區","慈化里","707","381813","540","375","187","683","562.23","104.11"
"新北市三重區","永安里","1156","715384","619","409","209","777","679.38","109.78"
"新北市三重區","六合里","1101","616682","560","379","185","707","631.16","112.68"
"新北市三重區","福利里","794","602794","759","455","222","1052","832.58","109.67"
"新北市三重區","永興里","473","330032","698","429","222","876","804.75","115.34"
"新北市三重區","清和里","1401","1076422","768","467","210","960","924.27","120.30"
"新北市三重區","仁德里","557","301371","541","360","153","683","654.59","120.98"
"新北市三重區","開元里","481","343285","714","463","212","884","841.65","117.93"
"新北市三重區","大德里","249","145035","582","364","206","750","613.47","105.32"
"新北市三重區","錦通里","387","187316","484","321","143","609","528.99","109.29"
"新北市三重區","光華里","749","556521","743","451","214","908","1175.50","158.21"
"新北市三重區","光榮里","468","324858","694","434","188","831","961.85","138.57"
"新北市三重區","大園里","785","590369","752","405","190","852","1332.46","177.17"
"新北市三重區","長生里","255","159872","627","362","160","811","836.96","133.50"
"新北市三重區","長安里","594","340347","573","352","181","658","730.73","127.53"
"新北市三重區","同安里","369","174782","474","344","195","603","449.14","94.82"
"新北市三重區","光明里","2464","1922828","780","457","225","902","1055.87","135.30"
"新北市三重區","菜寮里","633","381637","603","408","207","759","844.20","140.02"
"新北市三重區","大同里","649","433251","668","431","216","857","757.14","113.42"
"新北市三重區","長泰里","595","327603","551","371","183","663","613.96","111.51"
"新北市三重區","長元里","688","357337","519","338","171","649","577.53","111.19"
"新北市三重區","介壽里","334","205380","615","359","169","655","853.26","138.76"
"新北市三重區","三安里","775","458503","592","381","186","736","702.34","118.71"
"新北市三重區","文化里","690","439912","638","375","192","707","956.87","150.08"
"新北市三重區","正義里","572","385620","674","398","205","837","976.56","144.86"
"新北市三重區","中正里","407","229400","564","397","190","676","697.99","123.84"
"新北市三重區","仁義里","386","232654","603","349","158","652","850.59","141.12"
"新北市三重區","長江里","597","419980","703","426","206","833","941.96","133.90"
"新北市三重區","錦江里","597","293061","491","357","184","604","553.40","112.73"
"新北市三重區","龍門里","516","316606","614","380","164","768","780.11","127.14"
"新北市三重區","大安里","411","219655","534","363","190","686","541.54","101.33"
"新北市三重區","光正里","936","909346","972","583","238","1365","1128.78","116.19"
"新北市三重區","重新里","473","270086","571","387","173","706","683.00","119.61"
"新北市三重區","民生里","1179","619220","525","351","167","656","595.15","113.32"
"新北市三重區","中山里","925","754827","816","402","210","877","2130.44","261.07"
"新北市三重區","國隆里","798","499471","626","404","195","787","673.67","107.63"
"新北市三重區","重陽里","1057","602262","570","392","199","705","634.11","111.29"
"新北市三重區","幸福里","1351","789302","584","372","183","708","713.80","122.18"
"新北市三重區","福安里","887","538881","608","417","213","741","731.30","120.37"
"新北市三重區","信安里","660","429471","651","406","200","824","748.60","115.04"
"新北市三重區","安慶里","593","300818","507","350","170","644","602.53","118.78"
"新北市三重區","順德里","597","314502","527","358","180","628","711.32","135.03"
"新北市三重區","承德里","475","283169","596","393","189","762","688.73","115.53"
"新北市三重區","瑞德里","627","324264","517","336","188","656","557.17","107.73"
"新北市三重區","崇德里","1028","548941","534","367","177","675","575.10","107.70"
"新北市三重區","尚德里","849","465425","548","361","177","696","650.08","118.58"
"新北市三重區","培德里","1126","728512","647","428","216","777","821.00","126.89"
"新北市三重區","自強里","529","287952","544","339","183","738","569.32","104.59"
"新北市三重區","大有里","1753","1018693","581","400","207","736","677.07","116.51"
"新北市三重區","頂崁里","924","699018","757","426","193","869","1047.43","138.45"
"新北市三重區","谷王里","299","186569","624","432","220","801","651.99","104.49"
"新北市三重區","中興里","1399","971223","694","420","201","821","915.58","131.89"
"新北市三重區","成功里","2205","1844736","837","535","239","1090","984.65","117.69"
"新北市三重區","重明里","1169","1056088","903","489","231","1125","1358.08","150.33"
"新北市三重區","光田里","1407","1004992","714","433","199","860","1083.97","151.76"
"新北市三重區","田心里","1197","678091","566","367","191","706","711.28","125.56"
"新北市三重區","福隆里","1401","958556","684","436","202","852","841.16","122.94"
"新北市三重區","五常里","1210","654798","541","380","189","684","579.50","107.09"
"新北市三重區","慈生里","585","309496","529","357","183","676","619.08","117.02"
"新北市三重區","碧華里","2990","3101267","1037","597","250","1309","1761.43","169.82"
"新北市三重區","永德里","1325","721084","544","369","179","700","609.71","112.04"
"新北市三重區","永福里","1527","883022","578","380","187","714","689.12","119.17"
"新北市三重區","福星里","397","290535","732","447","248","921","829.01","113.28"
"新北市三重區","錦安里","507","274546","542","363","199","660","622.86","115.02"
"新北市三重區","光輝里","459","270678","590","360","199","694","827.41","140.31"
"新北市三重區","同慶里","533","360122","676","438","209","835","775.36","114.76"
"新北市三重區","永春里","580","360050","621","398","208","733","787.34","126.83"
"新北市三重區","中民里","354","170972","483","337","153","617","546.61","113.18"
"新北市三重區","長福里","466","283783","609","410","213","790","617.48","101.40"
"新北市三重區","奕壽里","533","352968","662","407","204","769","911.92","137.70"
"新北市三重區","萬壽里","568","355880","627","433","219","772","669.93","106.92"
"新北市三重區","中央里","483","273689","567","391","187","721","605.64","106.88"
"新北市三重區","雙園里","299","169856","568","330","184","592","868.06","152.80"
"新北市三重區","正安里","574","351483","612","388","209","759","696.98","113.82"
"新北市三重區","吉利里","415","221972","535","378","205","688","535.09","100.04"
"新北市三重區","忠孝里","528","302448","573","384","183","733","656.80","114.66"
"新北市三重區","秀江里","357","199954","560","375","178","715","614.74","109.76"
"新北市三重區","龍濱里","945","597807","633","373","197","716","875.85","138.45"
"新北市三重區","平和里","385","178143","463","296","142","561","579.67","125.28"
"新北市三重區","正德里","308","168493","547","347","162","724","612.06","111.88"
"新北市三重區","五福里","1154","900435","780","478","224","1006","889.42","113.99"
"新北市三重區","富華里","991","684265","690","436","209","873","917.31","132.85"
"新北市三重區","田安里","1905","1209225","635","404","193","794","749.92","118.14"
"新北市三重區","慈惠里","619","370806","599","400","208","768","674.55","112.60"
"新北市三重區","慈福里","566","284426","503","362","183","684","502.07","99.91"
"新北市三重區","永盛里","845","473830","561","379","193","689","632.62","112.82"
"新北市三重區","福民里","1012","571143","564","367","190","716","643.95","114.10"
"新北市三重區","田中里","1890","1229900","651","420","213","824","741.82","114.00"
"新北市三重區","永清里","1537","905496","589","404","206","737","658.89","111.84"
"新北市三重區","維德里","814","459491","564","391","188","745","618.45","109.56"
"新北市三重區","五華里","1606","1441564","898","458","226","1024","1733.15","193.08"
"新北市三重區","永煇里","681","357486","525","371","188","648","582.60","110.98"
"新北市三重區","三民里","969","652575","673","426","212","854","877.95","130.37"
"新北市三重區","錦田里","662","469132","709","410","201","850","1247.26","176.00"
"新北市三重區","慈祐里","1436","915497","638","410","197","800","747.42","117.24"
"新北市三重區","六福里","1664","970222","583","393","195","750","646.28","110.84"
"新北市三重區","光陽里","2142","1614369","754","465","231","904","1055.37","140.03"
"新北市三重區","福田里","1096","642758","586","387","197","736","705.53","120.30"
"新北市三重區","富福里","563","313682","557","379","199","694","636.60","114.26"
"新北市三重區","仁忠里","811","418269","516","361","181","685","554.42","107.50"
"新北市三重區","富貴里","2212","2351332","1063","550","247","1258","2180.08","205.09"
"新北市三重區","慈愛里","908","438075","482","343","172","651","484.56","100.44"
"新北市三重區","福德里","1332","900734","676","400","192","839","902.96","133.53"
"新北市三重區","永豐里","1677","940455","561","380","192","716","597.06","106.47"
"新北市三重區","博愛里","1370","810925","592","402","193","718","770.36","130.15"
"新北市三重區","永吉里","859","526266","613","406","194","746","789.07","128.80"
"新北市三重區","永順里","1420","750342","528","356","182","658","613.25","116.05"
"新北市三重區","永發里","1978","1309959","662","438","205","872","749.65","113.19"
"新北市三重區","立德里","999","610310","611","377","182","775","737.75","120.76"
"新北市三重區","福樂里","1016","611653","602","367","192","699","1330.27","220.97"
"新北市三重區","仁華里","1301","863192","663","423","203","875","782.81","117.99"
"新北市三重區","五順里","1103","594792","539","368","196","669","567.40","105.22"
"新北市三重區","其他","20","6740","337","195","94","449","352.79","104.69"
"新北市三重區","合計","111182","73251525","659","406","200","803","938.38","142.43"
"新北市泰山區","黎明里","1029","606578","589","397","194","743","670.69","113.78"
"新北市泰山區","大科里","268","159976","597","411","154","896","580.94","97.32"
"新北市泰山區","山腳里","2014","1163314","578","392","190","737","623.77","107.99"
"新北市泰山區","楓樹里","1346","912950","678","430","201","848","840.18","123.87"
"新北市泰山區","同榮里","1278","773817","605","404","189","822","641.84","106.00"
"新北市泰山區","義學里","1488","875783","589","407","205","769","610.17","103.67"
"新北市泰山區","明志里","1229","765622","623","406","196","744","855.79","137.37"
"新北市泰山區","貴子里","1331","896851","674","446","200","871","722.69","107.25"
"新北市泰山區","貴和里","1606","984143","613","412","206","802","702.23","114.60"
"新北市泰山區","福泰里","773","394999","511","346","176","636","600.96","117.61"
"新北市泰山區","同興里","1175","880736","750","461","216","991","1221.95","163.02"
"新北市泰山區","義仁里","2748","2007509","731","482","228","968","798.96","109.37"
"新北市泰山區","泰友里","626","351919","562","382","200","763","574.23","102.15"
"新北市泰山區","新明里","969","514710","531","338","172","648","600.24","113.00"
"新北市泰山區","貴賢里","1262","882150","699","440","226","884","873.03","124.90"
"新北市泰山區","福興里","1142","858387","752","479","232","984","829.18","110.31"
"新北市泰山區","全興里","2982","2640713","886","607","271","1206","934.17","105.49"
"新北市泰山區","其他","2","817","409","409","371","446","106.13","25.97"
"新北市泰山區","合計","23268","15670975","673","438","208","873","794.75","118.00"
"新北市新店區","張北里","3151","3221977","1023","568","246","1240","1450.61","141.87"
"新北市新店區","張南里","828","844057","1019","568","242","1267","1403.11","137.64"
"新北市新店區","廣明里","294","235657","802","517","256","938","1130.21","141.00"
"新北市新店區","江陵里","2077","2338035","1126","584","256","1323","1785.11","158.58"
"新北市新店區","百忍里","1255","928125","740","467","244","961","814.31","110.11"
"新北市新店區","青潭里","1746","1138883","652","447","215","844","673.87","103.31"
"新北市新店區","員潭里","1610","1030236","640","440","211","862","680.33","106.32"
"新北市新店區","雙坑里","167","67725","406","306","131","502","400.18","98.68"
"新北市新店區","粗坑里","988","789523","799","438","200","1021","1063.22","133.05"
"新北市新店區","屈尺里","626","321496","514","371","177","658","524.42","102.11"
"新北市新店區","廣興里","301","168893","561","370","171","667","657.88","117.25"
"新北市新店區","龜山里","436","251569","577","344","144","708","877.16","152.02"
"新北市新店區","直潭里","361","269740","747","401","203","790","1269.47","169.90"
"新北市新店區","塗潭里","204","100855","494","329","141","544","764.55","154.64"
"新北市新店區","公崙里","4456","3651676","819","512","241","1089","956.89","116.77"
"新北市新店區","柴埕里","2923","2098694","718","451","206","911","1193.44","166.22"
"新北市新店區","雙城里","1527","845999","554","398","179","726","587.05","105.96"
"新北市新店區","頂城里","384","221876","578","367","195","681","654.75","113.32"
"新北市新店區","下城里","1036","2145687","2071","642","269","1685","6719.64","324.44"
"新北市新店區","文中里","605","545003","901","498","237","1092","1250.95","138.87"
"新北市新店區","國校里","840","655783","781","462","222","992","955.01","122.33"
"新北市新店區","新生里","2072","1906586","920","525","220","1161","1321.58","143.62"
"新北市新店區","中興里","1838","1598469","870","525","231","1102","1092.23","125.59"
"新北市新店區","新安里","1574","1333543","847","485","232","1041","1530.83","180.69"
"新北市新店區","文明里","818","728394","890","470","219","1001","1410.75","158.43"
"新北市新店區","寶興里","2033","2550407","1255","588","250","1410","2374.51","189.28"
"新北市新店區","寶安里","1956","1675237","856","495","227","1021","1245.52","145.43"
"新北市新店區","信義里","2404","2335911","972","500","227","1143","1571.68","161.75"
"新北市新店區","忠孝里","921","766573","832","445","214","852","2567.06","308.42"
"新北市新店區","大鵬里","950","924960","974","522","251","1162","2418.65","248.41"
"新北市新店區","大豐里","1285","1048809","816","516","228","1056","962.52","117.93"
"新北市新店區","明德里","1459","1283466","880","494","232","1020","1444.28","164.18"
"新北市新店區","中山里","1780","2563079","1440","783","316","1735","2932.98","203.69"
"新北市新店區","和平里","304","143310","471","332","156","624","521.63","110.65"
"新北市新店區","仁愛里","706","547704","776","485","224","932","973.37","125.47"
"新北市新店區","中正里","2003","1641689","820","514","242","1005","1034.77","126.25"
"新北市新店區","美潭里","1706","1188927","697","433","202","867","854.26","122.58"
"新北市新店區","德安里","1783","1075312","603","400","203","771","689.99","114.41"
"新北市新店區","太平里","1013","772869","763","436","207","944","1101.29","144.35"
"新北市新店區","中央里","2287","2888121","1263","680","267","1599","1930.05","152.83"
"新北市新店區","百和里","1120","885596","791","476","209","1061","973.70","123.14"
"新北市新店區","福德里","1260","966256","767","449","215","910","1630.99","212.68"
"新北市新店區","福民里","1436","1285046","895","549","242","1092","1327.81","148.38"
"新北市新店區","百福里","1321","1256970","952","552","247","1178","1270.76","133.55"
"新北市新店區","國豐里","1067","887957","832","494","231","959","2058.38","247.34"
"新北市新店區","新德里","914","703020","769","461","222","918","1002.71","130.36"
"新北市新店區","五峰里","2886","2965981","1028","497","222","1131","2025.66","197.10"
"新北市新店區","中華里","1467","1510599","1030","487","223","1162","2050.36","199.12"
"新北市新店區","忠誠里","903","778158","862","491","231","1092","1291.46","149.87"
"新北市新店區","永安里","1591","919139","578","393","205","715","635.80","110.06"
"新北市新店區","新店里","568","411920","725","405","178","942","904.10","124.67"
"新北市新店區","大同里","1395","1242321","891","506","223","1108","1608.30","180.60"
"新北市新店區","玫瑰里","1825","1033465","566","393","190","725","738.71","130.45"
"新北市新店區","日興里","1546","775109","501","349","171","623","611.13","121.89"
"新北市新店區","寶福里","2513","2543986","1012","528","226","1194","2043.23","201.83"
"新北市新店區","安和里","2565","1984729","774","478","218","991","970.48","125.42"
"新北市新店區","明城里","1202","1034416","861","486","218","1067","1242.86","144.42"
"新北市新店區","吉祥里","1533","1015230","662","431","197","809","833.45","125.85"
"新北市新店區","小城里","1235","988664","801","456","222","950","1124.33","140.45"
"新北市新店區","香坡里","3644","3129495","859","496","224","1046","1353.73","157.63"
"新北市新店區","建國里","992","817222","824","518","202","1036","1285.17","156.00"
"新北市新店區","復興里","1063","772846","727","429","203","920","1157.31","159.18"
"新北市新店區","美城里","814","445773","548","353","176","666","687.14","125.47"
"新北市新店區","安昌里","1853","1415098","764","515","233","1005","858.31","112.39"
"新北市新店區","長春里","957","1181775","1235","649","249","1448","4281.85","346.74"
"新北市新店區","新和里","1348","827497","614","417","196","786","671.69","109.42"
"新北市新店區","永平里","1760","1189331","676","429","201","847","1008.05","149.17"
"新北市新店區","達觀里","1436","1040003","724","453","208","943","843.59","116.48"
"新北市新店區","華城里","1092","1904760","1744","854","320","2019","2788.22","159.85"
"新北市新店區","其他","9","6618","735","581","233","849","814.50","110.76"
"新北市新店區","合計","98022","84763842","865","481","220","1020","1627.13","188.16"
"新北市石碇區","石碇里","106","60399","570","337","194","596","997.09","174.99"
"新北市石碇區","潭邊里","204","126068","618","380","157","619","977.18","158.12"
"新北市石碇區","烏塗里","145","77312","533","363","168","650","629.64","118.09"
"新北市石碇區","豐林里","81","40196","496","400","165","601","560.82","113.01"
