"﻿縣市別","村里","納稅單位(戶)","綜合所得總額","平均數","中位數","第一分位數","第三分位數","標準差","變異係數"
"新北市石碇區","潭邊里","194","122450","631","400","158","699","891.34","141.22"
"新北市石碇區","烏塗里","139","80822","581","390","191","742","654.90","112.63"
"新北市石碇區","豐林里","80","40904","511","360","219","607","651.02","127.32"
"新北市石碇區","隆盛里","176","114744","652","387","211","757","789.66","121.12"
"新北市石碇區","中民里","180","95398","530","353","199","650","524.93","99.05"
"新北市石碇區","永定里","124","61671","497","323","189","587","543.36","109.25"
"新北市石碇區","光明里","54","36415","674","369","161","610","1016.78","150.78"
"新北市石碇區","彭山里","68","35057","516","337","214","487","1042.79","202.27"
"新北市石碇區","豐田里","98","58308","595","404","201","701","620.19","104.24"
"新北市石碇區","格頭里","257","126052","490","321","166","673","534.62","109.00"
"新北市石碇區","永安里","207","104736","506","320","188","549","556.72","110.03"
"新北市石碇區","其他","3","1131","377","359","333","412","80.92","21.47"
"新北市石碇區","合計","1695","933704","551","357","187","659","676.53","122.81"
"新北市深坑區","深坑里","1042","710898","682","427","214","878","814.83","119.43"
"新北市深坑區","萬順里","800","522460","653","422","210","811","756.81","115.88"
"新北市深坑區","阿柔里","160","107574","672","440","216","688","1523.14","226.54"
"新北市深坑區","昇高里","587","356338","607","396","199","741","691.52","113.92"
"新北市深坑區","土庫里","880","553306","629","379","196","716","900.88","143.28"
"新北市深坑區","埔新里","1985","1519131","765","451","220","901","1816.44","237.35"
"新北市深坑區","萬福里","801","657441","821","435","228","868","2747.73","334.77"
"新北市深坑區","賴仲里","693","509678","735","493","242","947","809.79","110.11"
"新北市深坑區","其他","4","1966","492","421","312","600","429.95","87.48"
"新北市深坑區","合計","6952","4938792","710","432","215","839","1497.32","210.77"
"新北市坪林區","坪林里","391","216896","555","366","189","639","741.84","133.73"
"新北市坪林區","水德里","136","85747","630","483","300","843","523.33","83.00"
"新北市坪林區","大林里","265","172073","649","404","187","729","1059.29","163.14"
"新北市坪林區","上德里","180","97283","540","333","170","692","716.31","132.54"
"新北市坪林區","漁光里","160","84875","530","410","228","712","448.65","84.58"
"新北市坪林區","石𥕢里","94","49238","524","339","181","627","536.16","102.36"
"新北市坪林區","粗窟里","208","121408","584","399","180","613","878.72","150.55"
"新北市坪林區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市坪林區","合計","1434","827520","577","386","193","687","775.18","134.33"
"新北市烏來區","烏來里","644","417393","648","437","205","777","792.85","122.33"
"新北市烏來區","忠治里","404","225338","558","400","205","722","635.08","113.86"
"新北市烏來區","孝義里","62","37187","600","452","236","851","511.03","85.20"
"新北市烏來區","信賢里","123","69828","568","383","186","748","602.52","106.13"
"新北市烏來區","福山里","128","61203","478","393","155","650","447.25","93.54"
"新北市烏來區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市烏來區","合計","1361","810949","596","408","203","747","694.82","116.61"
"新北市板橋區","留侯里","459","318131","693","433","206","904","774.87","111.80"
"新北市板橋區","流芳里","469","422430","901","478","222","993","1344.22","149.24"
"新北市板橋區","赤松里","376","335226","892","565","252","1202","972.86","109.12"
"新北市板橋區","黃石里","370","377389","1020","527","272","1140","1472.01","144.32"
"新北市板橋區","挹秀里","684","891154","1303","582","253","1298","3457.35","265.37"
"新北市板橋區","社後里","1982","1445702","729","438","210","862","1122.28","153.86"
"新北市板橋區","新埔里","646","519386","804","467","230","1000","1152.13","143.30"
"新北市板橋區","江翠里","1608","1455664","905","511","233","1016","1587.22","175.33"
"新北市板橋區","松翠里","1034","811449","785","472","233","934","1274.30","162.38"
"新北市板橋區","嵐翠里","649","417433","643","434","228","809","839.97","130.59"
"新北市板橋區","深丘里","2965","4018377","1355","695","289","1544","2439.47","180.00"
"新北市板橋區","埔墘里","2051","1590039","775","462","218","923","1059.23","136.63"
"新北市板橋區","港嘴里","1869","1397395","748","464","219","919","928.79","124.22"
"新北市板橋區","湳興里","1561","1135378","727","482","224","950","867.01","119.20"
"新北市板橋區","鄉雲里","1261","1053540","835","534","259","1030","1044.94","125.07"
"新北市板橋區","景星里","1176","919988","782","491","236","973","940.23","120.19"
"新北市板橋區","廣福里","1201","841991","701","446","205","875","999.76","142.60"
"新北市板橋區","溪洲里","1733","1126368","650","417","206","780","842.44","129.62"
"新北市板橋區","崑崙里","2903","2022560","697","453","223","908","882.34","126.64"
"新北市板橋區","浮洲里","995","608378","611","404","209","767","708.38","115.86"
"新北市板橋區","中正里","2115","1803298","853","591","290","1133","908.78","106.59"
"新北市板橋區","中山里","2156","1470477","682","475","223","892","767.69","112.56"
"新北市板橋區","復興里","189","94242","499","359","188","618","480.97","96.46"
"新北市板橋區","自強里","1805","1416772","785","500","240","991","910.91","116.05"
"新北市板橋區","國光里","1243","1114659","897","538","255","1161","1116.35","124.49"
"新北市板橋區","新興里","955","667208","699","470","223","901","781.08","111.80"
"新北市板橋區","福德里","1536","1258922","820","489","225","1040","1184.75","144.55"
"新北市板橋區","和平里","1403","1659055","1183","791","322","1539","1408.23","119.09"
"新北市板橋區","仁愛里","885","567320","641","423","206","837","698.15","108.91"
"新北市板橋區","福星里","1148","1032321","899","541","249","1132","1102.69","122.63"
"新北市板橋區","公舘里","1103","761488","690","429","209","873","812.45","117.68"
"新北市板橋區","新民里","1286","1079173","839","526","261","1056","1076.37","128.27"
"新北市板橋區","振興里","1260","810515","643","406","201","757","834.62","129.75"
"新北市板橋區","光復里","1047","802204","766","456","208","935","1116.53","145.73"
"新北市板橋區","香丘里","1144","897047","784","476","221","1009","926.13","118.11"
"新北市板橋區","雙玉里","1116","898249","805","481","223","995","982.11","122.02"
"新北市板橋區","福壽里","1027","988771","963","515","250","995","1735.21","180.23"
"新北市板橋區","玉光里","1615","1208725","748","471","227","931","911.05","121.73"
"新北市板橋區","港尾里","987","812981","824","537","250","1105","930.32","112.95"
"新北市板橋區","民權里","833","568817","683","461","226","896","713.60","104.50"
"新北市板橋區","建國里","1005","600753","598","415","213","730","618.43","103.46"
"新北市板橋區","百壽里","790","739691","936","563","259","1233","1133.65","121.08"
"新北市板橋區","忠誠里","1336","1276910","956","563","250","1164","1289.48","134.92"
"新北市板橋區","幸福里","1143","757102","662","426","201","806","765.95","115.64"
"新北市板橋區","漢生里","1352","1159986","858","543","258","1069","1117.68","130.27"
"新北市板橋區","聯翠里","1269","1279918","1009","601","271","1258","1199.92","118.97"
"新北市板橋區","宏翠里","1788","1450787","811","559","251","1042","952.51","117.39"
"新北市板橋區","華翠里","1101","879437","799","495","247","1000","913.63","114.38"
"新北市板橋區","福翠里","360","192967","536","392","185","705","500.89","93.45"
"新北市板橋區","九如里","825","548538","665","436","214","818","792.25","119.15"
"新北市板橋區","埤墘里","1294","1128703","872","534","261","1064","1050.48","120.43"
"新北市板橋區","廣新里","893","569568","638","415","198","806","754.95","118.37"
"新北市板橋區","福丘里","1852","3159444","1706","842","355","1969","4376.35","256.53"
"新北市板橋區","廣德里","2147","1866423","869","511","235","1069","1189.78","136.86"
"新北市板橋區","福祿里","1242","1025172","825","515","237","1089","949.89","115.08"
"新北市板橋區","華興里","1301","1028517","791","523","238","996","882.94","111.69"
"新北市板橋區","聚安里","1364","875905","642","442","226","761","755.45","117.64"
"新北市板橋區","龍翠里","1606","1520970","947","498","254","1071","1456.52","153.79"
"新北市板橋區","柏翠里","1628","1699606","1044","603","268","1231","1790.37","171.49"
"新北市板橋區","文翠里","1234","964151","781","471","239","913","1146.35","146.72"
"新北市板橋區","青翠里","796","501754","630","421","204","788","694.85","110.23"
"新北市板橋區","香社里","1400","997899","713","460","241","904","800.10","112.25"
"新北市板橋區","大安里","1037","631518","609","407","215","706","862.35","141.60"
"新北市板橋區","東丘里","1242","1003472","808","463","231","922","1191.25","147.44"
"新北市板橋區","華德里","2249","1853724","824","522","256","1038","998.90","121.19"
"新北市板橋區","國泰里","1097","960195","875","533","248","1137","1064.24","121.59"
"新北市板橋區","光華里","887","685239","773","483","210","959","962.52","124.59"
"新北市板橋區","自立里","806","490978","609","421","207","802","621.04","101.95"
"新北市板橋區","重慶里","2682","1863564","695","455","218","900","771.47","111.03"
"新北市板橋區","港德里","1277","853009","668","417","205","846","772.77","115.69"
"新北市板橋區","忠翠里","3701","4756755","1285","704","293","1636","1722.80","134.04"
"新北市板橋區","明翠里","1350","982607","728","442","220","871","989.34","135.93"
"新北市板橋區","滿翠里","787","437499","556","385","194","741","601.23","108.15"
"新北市板橋區","新翠里","2641","2235926","847","505","245","1019","1615.06","190.77"
"新北市板橋區","溪頭里","2474","2445923","989","607","262","1224","1495.56","151.27"
"新北市板橋區","華江里","2449","2906067","1187","676","301","1503","1614.56","136.06"
"新北市板橋區","海山里","2350","2362964","1006","571","256","1191","1411.53","140.38"
"新北市板橋區","大豐里","1393","938069","673","428","197","837","785.94","116.71"
"新北市板橋區","吉翠里","971","585214","603","404","203","762","717.64","119.07"
"新北市板橋區","民族里","1550","1618301","1044","651","291","1304","1301.10","124.62"
"新北市板橋區","信義里","1292","880229","681","437","209","859","834.84","122.54"
"新北市板橋區","純翠里","1747","1313257","752","495","226","961","862.30","114.71"
"新北市板橋區","長壽里","887","642208","724","472","228","927","888.65","122.74"
"新北市板橋區","振義里","1138","749112","658","450","227","860","683.59","103.85"
"新北市板橋區","西安里","801","652487","815","497","238","998","1039.62","127.62"
"新北市板橋區","光仁里","835","586740","703","458","221","852","996.64","141.83"
"新北市板橋區","介壽里","880","647416","736","460","222","993","814.70","110.74"
"新北市板橋區","仁翠里","762","433348","569","399","210","696","627.52","110.34"
"新北市板橋區","永安里","1042","866540","832","485","226","991","1088.78","130.92"
"新北市板橋區","懷翠里","1699","1235811","727","431","215","878","1104.49","151.85"
"新北市板橋區","長安里","1386","1217257","878","535","255","1129","1166.01","132.76"
"新北市板橋區","德翠里","2245","1788982","797","497","249","1039","972.94","122.09"
"新北市板橋區","溪北里","1060","683311","645","423","222","793","745.18","115.60"
"新北市板橋區","華中里","1387","736600","531","383","198","658","540.83","101.84"
"新北市板橋區","僑中里","1237","803384","649","415","221","779","779.42","120.01"
"新北市板橋區","金華里","1100","622604","566","391","196","694","650.67","114.96"
"新北市板橋區","華貴里","752","467823","622","420","215","795","685.88","110.25"
"新北市板橋區","華東里","2941","3495933","1189","677","281","1479","1652.85","139.05"
"新北市板橋區","福安里","2523","1915103","759","531","257","1014","797.09","105.01"
"新北市板橋區","龍安里","755","429578","569","404","195","685","714.94","125.65"
"新北市板橋區","香雅里","904","638860","707","500","248","955","711.53","100.68"
"新北市板橋區","光榮里","729","500162","686","442","189","886","842.50","122.80"
"新北市板橋區","新生里","1245","820448","659","458","225","819","720.59","109.35"
"新北市板橋區","民安里","647","498638","771","460","207","969","1056.90","137.14"
"新北市板橋區","後埔里","1249","1243586","996","535","212","1167","2807.78","282.00"
"新北市板橋區","五權里","1146","711099","621","413","205","759","759.81","122.45"
"新北市板橋區","華福里","621","443427","714","441","221","879","878.07","122.97"
"新北市板橋區","大觀里","1017","584223","574","399","209","727","690.24","120.15"
"新北市板橋區","歡園里","303","161336","532","407","214","690","510.70","95.91"
"新北市板橋區","成和里","2196","1655817","754","521","252","995","762.75","101.16"
"新北市板橋區","溪福里","4288","3094984","722","470","229","905","886.44","122.81"
"新北市板橋區","堂春里","1256","784039","624","427","221","762","716.63","114.80"
"新北市板橋區","文德里","995","780967","785","484","217","983","962.40","122.62"
"新北市板橋區","陽明里","831","642983","774","455","220","882","1458.57","188.51"
"新北市板橋區","文化里","1062","990617","933","484","229","1068","1269.02","136.05"
"新北市板橋區","朝陽里","873","528763","606","409","213","753","635.14","104.86"
"新北市板橋區","新海里","969","546742","564","400","207","696","706.84","125.27"
"新北市板橋區","松柏里","676","516946","765","464","216","940","935.78","122.37"
"新北市板橋區","莒光里","848","721490","851","476","212","1010","1326.03","155.85"
"新北市板橋區","文聖里","1217","905965","744","471","234","921","874.38","117.46"
"新北市板橋區","富貴里","777","801459","1031","494","245","1069","2742.58","265.89"
"新北市板橋區","居仁里","1268","1064893","840","497","232","1122","1006.41","119.84"
"新北市板橋區","正泰里","914","671986","735","459","222","866","944.63","128.48"
"新北市板橋區","莊敬里","1388","1422212","1025","616","277","1297","1688.64","164.80"
"新北市板橋區","民生里","701","621892","887","514","260","1030","1984.90","223.74"
"新北市板橋區","東安里","632","444760","704","463","226","978","769.33","109.32"
"新北市板橋區","其他","12","5749","479","304","145","416","676.15","141.13"
"新北市板橋區","合計","164747","135427213","822","491","234","995","1271.44","154.67"
"新北市三峽區","三峽里","70","41287","590","426","273","759","559.52","94.86"
"新北市三峽區","秀川里","160","102242","639","408","206","821","736.56","115.26"
"新北市三峽區","八張里","1083","638201","589","394","198","742","747.65","126.87"
"新北市三峽區","中埔里","1017","640971","630","424","203","776","1163.97","184.68"
"新北市三峽區","礁溪里","1745","1062629","609","423","217","781","625.80","102.77"
"新北市三峽區","永舘里","2116","1389117","656","432","207","813","865.41","131.83"
"新北市三峽區","鳶山里","2901","1900613","655","415","203","804","818.70","124.96"
"新北市三峽區","龍埔里","2841","1880956","662","441","210","871","761.93","115.08"
"新北市三峽區","弘道里","259","139644","539","364","219","640","746.90","138.53"
"新北市三峽區","大埔里","1117","653567","585","420","215","813","557.38","95.26"
"新北市三峽區","嘉添里","524","305212","582","337","179","667","984.01","168.94"
"新北市三峽區","添福里","261","172484","661","414","200","702","964.95","146.01"
"新北市三峽區","溪南里","366","193904","530","370","186","600","624.16","117.81"
"新北市三峽區","溪北里","543","287473","529","348","191","632","627.01","118.43"
"新北市三峽區","溪東里","793","401750","507","347","191","614","654.12","129.11"
"新北市三峽區","成福里","223","104913","470","312","172","583","618.48","131.46"
"新北市三峽區","安坑里","274","137268","501","347","192","629","478.11","95.44"
"新北市三峽區","竹崙里","408","221913","544","341","163","561","895.59","164.66"
"新北市三峽區","金圳里","91","40335","443","332","159","620","455.26","102.71"
"新北市三峽區","五寮里","139","65519","471","337","153","533","586.54","124.44"
"新北市三峽區","插角里","102","78431","769","442","196","788","1109.69","144.32"
"新北市三峽區","有木里","87","54321","624","407","171","722","790.46","126.60"
"新北市三峽區","安溪里","2098","1221701","582","403","201","730","979.15","168.15"
"新北市三峽區","中正里","1311","688559","525","363","197","682","545.05","103.78"
"新北市三峽區","介壽里","1720","872826","507","362","189","631","745.33","146.88"
"新北市三峽區","二鬮里","954","502704","527","362","171","659","622.29","118.09"
"新北市三峽區","龍恩里","2340","2481752","1061","636","267","1351","1329.66","125.37"
"新北市三峽區","龍學里","5250","5709687","1088","711","302","1441","1298.46","119.39"
"新北市三峽區","其他","1","210","210","210","210","210","0.00","0.00"
"新北市三峽區","合計","30794","21990187","714","441","213","880","966.04","135.28"
"新北市鶯歌區","東鶯里","317","228187","720","400","202","874","941.52","130.80"
"新北市鶯歌區","西鶯里","653","397695","609","406","223","729","668.74","109.81"
"新北市鶯歌區","南鶯里","1631","1117958","685","429","216","798","1120.25","163.44"
"新北市鶯歌區","北鶯里","1264","1057250","836","515","264","1034","1102.56","131.82"
"新北市鶯歌區","中鶯里","302","184104","610","428","217","813","586.60","96.22"
"新北市鶯歌區","建德里","123","65971","536","387","232","683","534.46","99.65"
"新北市鶯歌區","同慶里","464","300064","647","388","175","703","1208.30","186.84"
"新北市鶯歌區","南靖里","954","538659","565","380","196","686","631.22","111.79"
"新北市鶯歌區","尖山里","2760","1696175","615","422","231","764","680.45","110.72"
"新北市鶯歌區","二橋里","2385","1353651","568","400","202","723","638.58","112.51"
"新北市鶯歌區","二甲里","209","110866","530","386","212","612","627.85","118.36"
"新北市鶯歌區","東湖里","58","49594","855","370","212","790","1638.83","191.66"
"新北市鶯歌區","中湖里","1580","849928","538","370","192","643","879.77","163.55"
"新北市鶯歌區","鳳鳴里","2038","1301409","639","445","238","836","669.80","104.89"
"新北市鶯歌區","永昌里","2413","1436775","595","382","197","720","751.70","126.24"
"新北市鶯歌區","永吉里","1413","766820","543","373","197","687","581.52","107.16"
"新北市鶯歌區","鳳福里","1407","825074","586","438","223","755","589.71","100.56"
"新北市鶯歌區","大湖里","1401","757078","540","379","192","671","601.90","111.38"
"新北市鶯歌區","建國里","2130","1323019","621","394","198","748","831.55","133.88"
"新北市鶯歌區","鳳祥里","1201","670481","558","376","200","666","623.40","111.67"
"新北市鶯歌區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市鶯歌區","合計","24703","15030759","608","406","210","744","775.63","127.47"
"新北市樹林區","樹東里","359","260615","726","420","189","811","959.54","132.18"
"新北市樹林區","彭厝里","1506","758151","503","364","195","647","479.99","95.35"
"新北市樹林區","樹西里","1632","1183435","725","458","206","923","858.00","118.32"
"新北市樹林區","坡內里","479","251005","524","334","171","642","670.58","127.97"
"新北市樹林區","樹北里","291","211659","727","467","228","892","908.71","124.93"
"新北市樹林區","潭底里","1214","711663","586","393","201","745","660.99","112.76"
"新北市樹林區","󿾵寮里","1405","735950","524","372","189","668","578.94","110.52"
"新北市樹林區","三多里","1186","617522","521","371","188","638","570.22","109.52"
"新北市樹林區","東山里","949","498886","526","353","185","682","562.40","106.98"
"新北市樹林區","樂山里","550","347801","632","395","202","720","956.53","151.26"
"新北市樹林區","東園里","426","254128","597","399","202","739","726.04","121.71"
"新北市樹林區","西園里","487","259638","533","372","192","662","572.53","107.39"
"新北市樹林區","南園里","5085","5688164","1119","699","299","1421","1425.81","127.46"
"新北市樹林區","北園里","614","327168","533","390","179","683","608.72","114.24"
"新北市樹林區","柑園里","3295","3804869","1155","706","296","1499","1609.21","139.36"
"新北市樹林區","樹南里","1283","808404","630","426","221","803","675.31","107.18"
"新北市樹林區","樹德里","1084","741399","684","443","226","832","814.64","119.11"
"新北市樹林區","樹人里","1016","690046","679","396","202","799","959.32","141.25"
"新北市樹林區","保安里","1832","1167544","637","420","215","795","734.89","115.31"
"新北市樹林區","三福里","1066","590315","554","368","183","690","651.85","117.71"
"新北市樹林區","三興里","1134","539742","476","350","183","589","546.83","114.89"
"新北市樹林區","大同里","1153","706137","612","432","208","802","609.54","99.53"
"新北市樹林區","彭福里","1627","1045183","642","427","212","804","770.89","120.00"
"新北市樹林區","東陽里","1798","1045652","582","390","204","751","653.03","112.29"
"新北市樹林區","東昇里","1612","1021100","633","416","202","791","735.27","116.08"
"新北市樹林區","和平里","1117","641536","574","410","210","684","838.86","146.06"
"新北市樹林區","圳福里","1240","717014","578","396","205","704","672.27","116.26"
"新北市樹林區","圳安里","1159","616900","532","377","188","688","575.39","108.10"
"新北市樹林區","樹興里","1073","685701","639","409","216","817","720.52","112.75"
"新北市樹林區","彭興里","1610","783595","487","350","182","624","484.03","99.45"
"新北市樹林區","文林里","1503","959365","638","420","217","798","727.26","113.94"
"新北市樹林區","光興里","1174","605411","516","366","204","653","540.79","104.87"
"新北市樹林區","金寮里","1244","728947","586","408","198","745","635.08","108.38"
"新北市樹林區","中山里","1531","927793","606","408","213","751","659.95","108.90"
"新北市樹林區","山佳里","1665","975677","586","405","214","733","610.78","104.23"
"新北市樹林區","育英里","1026","772769","753","446","246","864","1013.04","134.50"
"新北市樹林區","樹福里","1202","1129960","940","527","248","1170","1227.44","130.57"
"新北市樹林區","中華里","1068","611521","573","382","202","728","597.90","104.42"
"新北市樹林區","太順里","788","382661","486","356","177","624","476.95","98.22"
"新北市樹林區","圳民里","853","492614","578","399","205","708","1113.23","192.77"
"新北市樹林區","圳生里","534","272748","511","348","175","627","571.98","111.99"
"新北市樹林區","三龍里","742","425142","573","354","175","696","684.66","119.49"
"新北市樹林區","其他","11","3850","350","427","91","466","307.26","87.79"
"新北市樹林區","合計","52623","35999379","684","424","210","826","914.26","133.64"
"新北市中和區","中原里","3108","3950894","1271","669","293","1491","4230.21","332.77"
"新北市中和區","平河里","2999","2289722","763","470","226","987","883.66","115.74"
"新北市中和區","力行里","2025","1717577","848","543","245","1114","995.29","117.34"
"新北市中和區","枋寮里","1161","939632","809","498","241","1002","994.78","122.91"
"新北市中和區","廟美里","1377","919064","667","431","212","826","845.51","126.68"
"新北市中和區","瓦磘里","1751","1390763","794","510","238","1011","905.57","114.01"
"新北市中和區","積穗里","2689","2241945","834","512","234","1017","1150.14","137.95"
"新北市中和區","瑞穗里","737","553081","750","468","225","948","883.81","117.77"
"新北市中和區","灰磘里","190","144515","761","424","195","934","1253.39","164.79"
"新北市中和區","錦和里","1699","1283283","755","452","228","929","992.60","131.41"
"新北市中和區","內南里","1377","807651","587","400","208","733","656.86","111.99"
"新北市中和區","外南里","1367","946973","693","428","208","881","877.05","126.61"
"新北市中和區","頂南里","888","598906","674","453","236","858","715.62","106.10"
"新北市中和區","橫路里","78","39654","508","303","102","591","718.87","141.40"
"新北市中和區","連和里","902","785433","871","536","247","1051","1360.54","156.25"
"新北市中和區","漳和里","1307","1145664","877","527","245","1058","1246.89","142.25"
"新北市中和區","秀山里","1375","998030","726","475","231","896","1003.63","138.27"
"新北市中和區","員山里","2044","1735349","849","521","253","1081","1204.03","141.82"
"新北市中和區","安樂里","1248","1198696","960","590","238","1229","1236.35","128.72"
"新北市中和區","壽德里","1321","1041510","788","519","238","1035","940.65","119.31"
"新北市中和區","新南里","2826","2672812","946","586","270","1203","1136.89","120.20"
"新北市中和區","崇南里","1454","1160320","798","512","238","997","944.19","118.32"
"新北市中和區","東南里","1272","973847","766","441","216","872","1617.48","211.27"
"新北市中和區","秀明里","1674","1307003","781","489","213","980","990.56","126.87"
"新北市中和區","安平里","2204","2298347","1043","611","251","1350","1344.39","128.92"
"新北市中和區","景平里","1842","1503938","816","521","236","1066","958.83","117.44"
"新北市中和區","嘉穗里","887","580094","654","424","209","830","760.46","116.28"
"新北市中和區","景安里","1624","1349257","831","495","233","1011","1251.00","150.57"
"新北市中和區","連城里","2094","1671874","798","488","230","974","1020.46","127.81"
"新北市中和區","福美里","1234","763587","619","423","222","775","672.54","108.69"
"新北市中和區","安和里","1048","969021","925","548","240","1158","1146.18","123.96"
"新北市中和區","中安里","1601","1515644","947","552","256","1166","1240.61","131.05"
"新北市中和區","泰安里","1037","748045","721","458","212","867","888.28","123.14"
"新北市中和區","華南里","1524","1372621","901","505","237","1043","1296.03","143.90"
"新北市中和區","秀峰里","1680","1155300","688","424","206","872","1058.80","153.97"
"新北市中和區","秀水里","1117","695008","622","425","209","773","708.39","113.85"
"新北市中和區","景南里","962","657752","684","422","197","830","841.28","123.04"
"新北市中和區","復興里","1472","1032194","701","409","201","843","1297.15","184.99"
"新北市中和區","和興里","1410","1196084","848","499","231","1015","1218.08","143.59"
"新北市中和區","南山里","1785","1694204","949","566","246","1146","1265.46","133.33"
"新北市中和區","景新里","1072","750117","700","429","217","865","785.08","112.20"
"新北市中和區","景福里","1928","1698791","881","537","245","1054","1210.92","137.43"
"新北市中和區","清穗里","891","605402","679","438","225","800","844.76","124.33"
"新北市中和區","佳和里","1548","1232749","796","479","225","953","1156.24","145.19"
"新北市中和區","德穗里","1362","998606","733","451","219","875","898.34","122.53"
"新北市中和區","嘉新里","1161","700363","603","414","203","777","680.75","112.85"
"新北市中和區","建和里","1018","714296","702","418","195","879","1146.29","163.37"
"新北市中和區","仁和里","1074","663818","618","409","214","770","728.41","117.85"
"新北市中和區","秀景里","2055","1688029","821","488","225","1023","1000.90","121.85"
"新北市中和區","中正里","1081","659079","610","403","207","781","736.54","120.81"
"新北市中和區","福善里","1379","949594","689","451","213","854","898.27","130.45"
"新北市中和區","福真里","1219","828444","680","430","193","823","874.69","128.70"
"新北市中和區","秀仁里","1012","905594","895","584","266","1182","1037.59","115.95"
"新北市中和區","忠孝里","1319","789807","599","399","200","771","667.19","111.42"
"新北市中和區","民享里","697","423709","608","402","206","767","703.40","115.71"
"新北市中和區","民生里","1289","1007518","782","521","248","977","853.00","109.13"
"新北市中和區","國光里","1216","815038","670","446","214","859","733.92","109.50"
"新北市中和區","福和里","1095","732381","669","415","195","856","791.42","118.33"
"新北市中和區","秀成里","1113","830071","746","466","232","888","1030.20","138.13"
"新北市中和區","秀福里","1590","1294494","814","514","239","1032","996.94","122.45"
"新北市中和區","華新里","2456","1750617","713","490","243","931","733.94","102.97"
"新北市中和區","壽南里","761","529143","695","463","222","842","822.37","118.27"
"新北市中和區","文元里","1504","892366","593","420","205","755","626.98","105.67"
"新北市中和區","明德里","1101","658772","598","401","200","770","728.32","121.72"
"新北市中和區","信和里","1151","698202","607","412","199","767","694.01","114.41"
"新北市中和區","福祥里","1510","1083673","718","438","200","879","968.23","134.91"
"新北市中和區","景文里","1303","1323545","1016","557","276","1205","1458.08","143.54"
"新北市中和區","錦昌里","685","737158","1076","568","261","1287","2291.00","212.89"
"新北市中和區","民安里","1518","1059659","698","474","229","934","744.11","106.60"
"新北市中和區","安穗里","1420","1030546","726","467","224","926","857.11","118.10"
"新北市中和區","明穗里","1389","1038696","748","496","231","974","895.24","119.72"
"新北市中和區","自強里","1462","925781","633","437","214","829","654.43","103.35"
"新北市中和區","正行里","976","772403","791","524","255","967","965.49","122.00"
"新北市中和區","德行里","2347","2342081","998","628","296","1287","1191.56","119.41"
"新北市中和區","安順里","1439","1227041","853","505","248","1058","1114.36","130.68"
"新北市中和區","宜安里","611","501542","821","503","238","1078","947.93","115.48"
"新北市中和區","秀義里","843","739880","878","517","249","949","2654.93","302.50"
"新北市中和區","秀士里","698","563969","808","502","240","985","1210.99","149.88"
"新北市中和區","興南里","851","552297","649","405","195","812","744.89","114.78"
"新北市中和區","景本里","583","376989","647","444","198","785","786.05","121.56"
"新北市中和區","中興里","2347","2113684","901","569","266","1148","1070.37","118.85"
"新北市中和區","吉興里","1048","935271","892","545","240","1166","1052.66","117.95"
"新北市中和區","福南里","1264","819740","649","389","189","792","817.28","126.02"
"新北市中和區","正南里","889","506404","570","417","190","755","574.82","100.91"
"新北市中和區","錦盛里","1119","666648","596","405","210","738","631.51","106.00"
"新北市中和區","中山里","788","570482","724","483","229","840","966.21","133.46"
"新北市中和區","冠穗里","1017","717010","705","466","213","902","870.97","123.54"
"新北市中和區","嘉慶里","1183","752192","636","435","217","806","696.88","109.60"
"新北市中和區","錦中里","1199","850092","709","455","225","882","962.58","135.77"
"新北市中和區","員富里","1107","820533","741","445","233","859","1018.10","137.35"
"新北市中和區","民有里","773","466922","604","422","211","766","636.94","105.45"
"新北市中和區","碧河里","1744","1708171","979","571","259","1204","1263.89","129.04"
"新北市中和區","國華里","1024","697764","681","453","224","874","744.74","109.29"
"新北市中和區","其他","11","15778","1434","522","278","1395","2376.14","165.66"
"新北市中和區","合計","125630","98778245","786","482","228","968","1225.80","155.90"
"新北市土城區","埤塘里","1094","666736","609","408","212","774","798.07","130.95"
"新北市土城區","土城里","569","379905","668","413","201","814","957.68","143.44"
"新北市土城區","員林里","2656","2457252","925","583","260","1138","1545.78","167.08"
"新北市土城區","貨饒里","1535","1217613","793","492","235","959","1176.44","148.31"
"新北市土城區","柑林里","1229","1098864","894","599","263","1120","1601.87","179.16"
"新北市土城區","埤林里","2748","2190730","797","488","237","1015","964.54","120.99"
"新北市土城區","峯廷里","1944","1056758","544","385","200","687","579.39","106.58"
"新北市土城區","廷寮里","1344","811411","604","409","214","786","651.55","107.92"
"新北市土城區","清水里","2368","1395003","589","402","199","760","682.29","115.82"
"新北市土城區","清化里","423","239930","567","373","196","725","683.41","120.49"
"新北市土城區","大安里","1479","906564","613","409","201","763","696.51","113.63"
"新北市土城區","永寧里","2449","1598570","653","417","207","814","755.36","115.72"
"新北市土城區","祖田里","442","215407","487","361","182","616","481.77","98.86"
"新北市土城區","頂埔里","1520","993369","654","425","210","815","832.35","127.36"
"新北市土城區","沛陂里","1523","959297","630","435","209","767","791.81","125.71"
"新北市土城區","頂新里","1013","887940","877","591","266","1146","927.79","105.85"
"新北市土城區","長風里","687","506706","738","419","218","909","912.73","123.75"
