"鄉鎮市區","村里","納稅單位(戶)","綜合所得總額","平均數","中位數","第一分位數","第三分位數","標準差","變異係數"
"新北市新店區","達觀里","1362","1294071","950","676","399","1210","925.77","97.44"
"新北市新店區","華城里","1020","2028273","1989","1116","467","2309","3379.19","169.94"
"新北市新店區","其他","14","7648","546","463","419","683","271.48","49.70"
"新北市新店區","合計","95283","100716236","1057","683","394","1263","1719.90","162.71"
"新北市石碇區","石碇里","112","70926","633","463","331","739","541.45","85.50"
"新北市石碇區","潭邊里","177","161256","911","592","374","960","1132.19","124.27"
"新北市石碇區","烏塗里","147","116653","794","640","387","995","609.76","76.84"
"新北市石碇區","豐林里","86","55381","644","517","331","844","590.83","91.75"
"新北市石碇區","隆盛里","180","131076","728","533","371","889","620.96","85.27"
"新北市石碇區","中民里","185","127870","691","554","396","820","490.80","71.01"
"新北市石碇區","永定里","123","78945","642","515","324","849","517.55","80.64"
"新北市石碇區","光明里","56","52389","936","505","335","988","1126.94","120.46"
"新北市石碇區","彭山里","67","40764","608","509","353","673","484.42","79.62"
"新北市石碇區","豐田里","84","70188","836","598","298","1040","883.32","105.71"
"新北市石碇區","格頭里","221","153278","694","531","323","953","608.20","87.69"
"新北市石碇區","永安里","191","130924","685","534","353","777","528.99","77.17"
"新北市石碇區","碧山里","0","0","0","0","0","0","0.00","0.00"
"新北市石碇區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市石碇區","合計","1629","1189652","730","542","352","882","695.30","95.21"
"新北市深坑區","深坑里","956","827782","866","630","379","1133","764.47","88.29"
"新北市深坑區","萬順里","776","653329","842","663","392","1057","712.58","84.64"
"新北市深坑區","阿柔里","157","113706","724","581","392","887","592.81","81.85"
"新北市深坑區","昇高里","590","499748","847","595","376","1001","1050.24","123.99"
"新北市深坑區","土庫里","841","703582","837","603","385","999","817.20","97.68"
"新北市深坑區","埔新里","1880","1706871","908","644","399","1178","830.78","91.50"
"新北市深坑區","萬福里","793","705582","890","612","370","1012","1152.89","129.57"
"新北市深坑區","賴仲里","700","628898","898","678","414","1138","822.48","91.55"
"新北市深坑區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市深坑區","合計","6693","5839498","872","630","388","1080","868.55","99.55"
"新北市坪林區","坪林里","363","266634","735","562","349","876","717.82","97.73"
"新北市坪林區","水德里","133","98794","743","626","419","962","514.44","69.26"
"新北市坪林區","大林里","245","193823","791","582","359","918","888.54","112.32"
"新北市坪林區","上德里","186","137266","738","499","332","831","1004.38","136.10"
"新北市坪林區","漁光里","149","116071","779","642","400","1110","581.84","74.69"
"新北市坪林區","石𥕢里","85","66552","783","546","351","870","955.17","122.00"
"新北市坪林區","粗窟里","186","161164","866","599","406","985","929.76","107.30"
"新北市坪林區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市坪林區","合計","1347","1040304","772","578","363","905","813.15","105.29"
"新北市烏來區","烏來里","638","536681","841","676","398","1055","816.60","97.08"
"新北市烏來區","忠治里","407","304307","748","619","399","954","536.82","71.80"
"新北市烏來區","孝義里","62","44355","715","592","384","980","540.77","75.59"
"新北市烏來區","信賢里","131","93913","717","578","363","884","580.11","80.92"
"新北市烏來區","福山里","119","74845","629","530","343","803","451.28","71.75"
"新北市烏來區","其他","3","958","319","353","204","452","249.31","78.08"
"新北市烏來區","合計","1360","1055059","776","628","384","969","683.26","88.07"
"新北市板橋區","留侯里","443","387844","875","631","355","1145","824.71","94.20"
"新北市板橋區","流芳里","475","461497","972","651","333","1170","1140.74","117.41"
"新北市板橋區","赤松里","252","274539","1089","765","400","1449","1068.27","98.06"
"新北市板橋區","黃石里","288","259101","900","655","387","1071","994.01","110.49"
"新北市板橋區","挹秀里","670","849442","1268","735","412","1443","2928.18","230.96"
"新北市板橋區","社後里","1803","1453306","806","594","363","982","791.63","98.21"
"新北市板橋區","新埔里","649","623340","960","648","408","1189","978.02","101.83"
"新北市板橋區","江翠里","1457","1401387","962","633","376","1124","1230.43","127.93"
"新北市板橋區","松翠里","997","869008","872","626","389","1057","877.85","100.71"
"新北市板橋區","嵐翠里","652","489309","750","571","377","934","750.62","100.02"
"新北市板橋區","深丘里","2974","4406637","1482","874","455","1692","2671.55","180.30"
"新北市板橋區","埔墘里","2023","1924181","951","665","393","1139","981.79","103.22"
"新北市板橋區","港嘴里","1847","1670690","905","634","398","1103","885.46","97.89"
"新北市板橋區","湳興里","1573","1410239","897","665","393","1136","854.09","95.27"
"新北市板橋區","鄉雲里","1283","1259438","982","659","392","1231","1066.18","108.61"
"新北市板橋區","景星里","1108","1084762","979","701","406","1269","959.41","98.00"
"新北市板橋區","廣福里","1224","1058664","865","628","384","1081","838.80","96.98"
"新北市板橋區","溪洲里","1771","1462029","826","598","376","983","864.11","104.67"
"新北市板橋區","崑崙里","2837","2496857","880","655","403","1110","958.43","108.90"
"新北市板橋區","浮洲里","1009","819250","812","583","372","939","1498.32","184.54"
"新北市板橋區","中正里","1253","1014503","810","617","402","1014","678.69","83.82"
"新北市板橋區","中山里","2036","1656995","814","654","392","1053","726.44","89.26"
"新北市板橋區","復興里","213","148890","699","539","377","784","794.11","113.61"
"新北市板橋區","自強里","1859","1764828","949","687","388","1218","964.76","101.62"
"新北市板橋區","國光里","1238","1329230","1074","711","415","1438","1104.67","102.88"
"新北市板橋區","新興里","904","763371","844","648","399","1094","698.71","82.74"
"新北市板橋區","福德里","1564","1542628","986","684","394","1303","1024.88","103.91"
"新北市板橋區","和平里","1302","1687017","1296","973","505","1768","1128.58","87.10"
"新北市板橋區","仁愛里","946","742943","785","602","377","986","666.15","84.82"
"新北市板橋區","福星里","1171","1189520","1016","686","394","1304","1000.34","98.48"
"新北市板橋區","公館里","1130","966821","856","595","382","1062","831.83","97.22"
"新北市板橋區","新民里","1289","1255360","974","685","399","1292","993.60","102.02"
"新北市板橋區","振興里","1310","1039201","793","584","362","958","807.57","101.80"
"新北市板橋區","光復里","1011","975108","964","673","394","1223","994.44","103.10"
"新北市板橋區","香丘里","1124","1019786","907","639","380","1133","849.45","93.63"
"新北市板橋區","雙玉里","1093","1026319","939","662","396","1174","901.86","96.05"
"新北市板橋區","福壽里","1038","1155990","1114","682","408","1258","1562.52","140.30"
"新北市板橋區","玉光里","1521","1352292","889","655","409","1108","881.96","99.20"
"新北市板橋區","港尾里","998","976957","979","710","406","1233","918.55","93.83"
"新北市板橋區","民權里","827","731672","885","617","350","1091","983.48","111.16"
"新北市板橋區","建國里","1029","790130","768","577","358","936","697.86","90.88"
"新北市板橋區","百壽里","763","782302","1025","715","400","1279","1100.23","107.31"
"新北市板橋區","忠誠里","1306","1383429","1059","700","396","1354","1205.37","113.79"
"新北市板橋區","幸福里","1120","867148","774","595","361","984","692.80","89.48"
"新北市板橋區","漢生里","1372","1343852","979","676","389","1236","1008.26","102.94"
"新北市板橋區","聯翠里","1241","1449202","1168","774","436","1433","1225.63","104.95"
"新北市板橋區","宏翠里","1574","1447330","920","683","419","1161","843.34","91.72"
"新北市板橋區","華翠里","1135","1131333","997","695","425","1224","955.14","95.82"
"新北市板橋區","福翠里","367","269961","736","570","377","913","608.34","82.70"
"新北市板橋區","九如里","774","659280","852","606","386","1025","840.96","98.73"
"新北市板橋區","埤墘里","1272","1314292","1033","698","426","1257","1110.86","107.51"
"新北市板橋區","廣新里","901","703725","781","602","381","965","693.16","88.75"
"新北市板橋區","福丘里","1806","3018264","1671","966","441","2006","2355.70","140.96"
"新北市板橋區","廣德里","2113","2134569","1010","677","402","1270","1056.08","104.54"
"新北市板橋區","福祿里","1168","1136488","973","696","396","1240","970.44","99.74"
"新北市板橋區","華興里","1311","1258043","960","705","423","1232","838.39","87.37"
"新北市板橋區","聚安里","1410","1117126","792","601","387","988","699.56","88.30"
"新北市板橋區","龍翠里","1595","1720551","1079","703","407","1283","1513.25","140.28"
"新北市板橋區","柏翠里","1340","1408720","1051","693","399","1292","1153.26","109.70"
"新北市板橋區","文翠里","1269","1178302","929","660","383","1122","1078.12","116.11"
"新北市板橋區","青翠里","775","639680","825","627","413","1009","692.64","83.92"
"新北市板橋區","香社里","1226","990845","808","611","373","1009","784.98","97.13"
"新北市板橋區","大安里","1057","818656","775","567","376","920","821.71","106.09"
"新北市板橋區","東丘里","1284","1211708","944","663","396","1139","1044.06","110.64"
"新北市板橋區","華德里","2268","2222892","980","703","434","1259","915.18","93.38"
"新北市板橋區","國泰里","1108","1106537","999","696","400","1327","927.05","92.83"
"新北市板橋區","光華里","905","819362","905","623","381","1152","857.13","94.67"
"新北市板橋區","自立里","805","606143","753","606","388","993","557.47","74.04"
"新北市板橋區","重慶里","2620","2251916","860","650","397","1117","743.96","86.56"
"新北市板橋區","港德里","1297","1092368","842","604","381","1033","773.44","91.83"
"新北市板橋區","忠翠里","3565","5111619","1434","881","466","1826","2128.38","148.44"
"新北市板橋區","明翠里","1371","1144817","835","604","357","1039","799.66","95.76"
"新北市板橋區","滿翠里","806","595073","738","570","362","926","671.79","90.99"
"新北市板橋區","新翠里","2572","2536992","986","695","415","1260","966.22","97.96"
"新北市板橋區","溪頭里","1771","1648505","931","639","393","1157","1026.40","110.27"
"新北市板橋區","華江里","2449","3015293","1231","797","422","1591","1353.10","109.90"
"新北市板橋區","海山里","2355","2642120","1122","760","425","1416","1162.77","103.64"
"新北市板橋區","大豐里","1364","1207911","886","634","407","1072","854.50","96.49"
"新北市板橋區","吉翠里","977","724909","742","564","367","912","668.59","90.11"
"新北市板橋區","民族里","1416","1692014","1195","807","440","1484","1834.30","153.51"
"新北市板橋區","信義里","1264","1084547","858","616","382","1042","860.70","100.31"
"新北市板橋區","純翠里","1712","1536883","898","636","390","1140","931.47","103.76"
"新北市板橋區","長壽里","900","759779","844","639","382","1072","763.20","90.41"
"新北市板橋區","振義里","1131","926603","819","617","380","1052","729.10","88.99"
"新北市板橋區","西安里","815","763844","937","641","377","1126","985.71","105.17"
"新北市板橋區","光仁里","859","710407","827","611","359","1025","832.55","100.67"
"新北市板橋區","介壽里","897","779850","869","650","390","1109","766.28","88.14"
"新北市板橋區","仁翠里","766","546888","714","549","364","885","588.55","82.44"
"新北市板橋區","永安里","1025","972301","949","663","395","1145","936.64","98.74"
"新北市板橋區","懷翠里","1718","1457425","848","590","375","1049","829.09","97.73"
"新北市板橋區","長安里","1385","1375222","993","693","400","1294","963.38","97.02"
"新北市板橋區","德翠里","2291","2224760","971","701","408","1246","893.62","92.02"
"新北市板橋區","溪北里","1049","839228","800","592","379","971","745.55","93.19"
"新北市板橋區","華中里","1432","976383","682","548","352","841","565.09","82.88"
"新北市板橋區","僑中里","1254","952126","759","575","376","913","653.56","86.08"
"新北市板橋區","金華里","1133","860933","760","559","375","924","729.51","96.00"
"新北市板橋區","華貴里","767","601163","784","598","385","1007","657.80","83.93"
"新北市板橋區","華東里","2744","3539135","1290","841","448","1597","1577.66","122.32"
"新北市板橋區","福安里","2282","2054722","900","742","436","1225","687.69","76.38"
"新北市板橋區","龍安里","736","515329","700","561","367","864","552.56","78.92"
"新北市板橋區","香雅里","771","607161","787","630","385","972","643.65","81.73"
"新北市板橋區","光榮里","767","619174","807","591","352","999","751.40","93.08"
"新北市板橋區","新生里","1303","1049534","805","615","392","1003","689.85","85.64"
"新北市板橋區","民安里","644","559495","869","639","368","1096","832.77","95.85"
"新北市板橋區","後埔里","1205","1415904","1175","736","409","1348","2857.54","243.19"
"新北市板橋區","五權里","1133","864469","763","596","374","961","637.24","83.52"
"新北市板橋區","華福里","648","555149","857","606","376","1071","797.63","93.10"
"新北市板橋區","大觀里","1021","733821","719","584","374","911","528.87","73.58"
"新北市板橋區","歡園里","319","218372","685","559","360","853","519.50","75.89"
"新北市板橋區","成和里","2043","1802356","882","686","422","1147","702.20","79.60"
"新北市板橋區","溪福里","4223","3803178","901","654","400","1157","855.30","94.97"
"新北市板橋區","堂春里","1241","1075070","866","606","397","991","1479.64","170.80"
"新北市板橋區","文德里","957","905680","946","633","382","1208","960.19","101.46"
"新北市板橋區","陽明里","814","716779","881","606","380","1030","931.77","105.82"
"新北市板橋區","文化里","1038","1137387","1096","670","389","1250","1271.98","116.08"
"新北市板橋區","朝陽里","879","705426","803","598","384","963","724.43","90.27"
"新北市板橋區","新海里","1009","703086","697","543","355","882","591.22","84.85"
"新北市板橋區","松柏里","677","645247","953","669","409","1189","910.52","95.53"
"新北市板橋區","莒光里","865","891071","1030","712","398","1297","1047.70","101.70"
"新北市板橋區","文聖里","1202","1089796","907","622","391","1125","927.33","102.28"
"新北市板橋區","富貴里","743","886021","1192","731","430","1356","1842.71","154.53"
"新北市板橋區","居仁里","1041","907656","872","634","405","1071","870.08","99.79"
"新北市板橋區","正泰里","947","812666","858","631","391","1061","809.58","94.34"
"新北市板橋區","莊敬里","1351","1613585","1194","806","466","1565","1575.05","131.87"
"新北市板橋區","民生里","703","654592","931","719","413","1141","900.07","96.66"
"新北市板橋區","東安里","686","578652","844","604","380","1089","769.60","91.24"
"新北市板橋區","其他","3","2312","771","402","384","973","669.56","86.89"
"新北市板橋區","合計","160412","153225523","955","660","396","1170","1141.68","119.52"
"新北市三峽區","三峽里","74","53697","726","526","364","931","567.62","78.22"
"新北市三峽區","秀川里","173","127655","738","579","351","955","591.40","80.15"
"新北市三峽區","八張里","1070","799334","747","590","369","917","636.66","85.22"
"新北市三峽區","中埔里","860","667387","776","593","364","1000","609.00","78.48"
"新北市三峽區","礁溪里","1586","1242273","783","596","378","996","714.38","91.20"
"新北市三峽區","永舘里","2112","1754063","831","613","372","1022","834.35","100.46"
"新北市三峽區","鳶山里","2814","2360907","839","605","367","1014","939.99","112.04"
"新北市三峽區","龍埔里","2715","2267927","835","638","369","1089","726.23","86.94"
"新北市三峽區","弘道里","271","196612","726","572","382","879","673.00","92.76"
"新北市三峽區","大埔里","1077","844505","784","632","388","1036","588.09","75.00"
"新北市三峽區","嘉添里","530","405082","764","551","354","920","917.91","120.10"
"新北市三峽區","添福里","278","202197","727","545","370","919","590.22","81.15"
"新北市三峽區","溪南里","374","269972","722","557","361","844","644.39","89.27"
"新北市三峽區","溪北里","575","400744","697","553","370","834","576.23","82.68"
"新北市三峽區","溪東里","853","585238","686","538","352","822","694.80","101.27"
"新北市三峽區","成福里","236","148452","629","514","305","769","543.77","86.44"
"新北市三峽區","安坑里","283","189225","669","572","340","845","507.19","75.85"
"新北市三峽區","竹崙里","401","256600","640","506","352","801","485.66","75.90"
"新北市三峽區","金圳里","96","63199","658","524","327","865","540.91","82.16"
"新北市三峽區","五寮里","150","90950","606","462","306","680","617.60","101.86"
"新北市三峽區","插角里","121","101848","842","600","351","991","836.05","99.33"
"新北市三峽區","有木里","100","84654","847","521","299","914","1150.33","135.89"
"新北市三峽區","安溪里","2067","1643439","795","588","367","984","1664.23","209.31"
"新北市三峽區","中正里","1330","957864","720","557","361","904","598.57","83.11"
"新北市三峽區","介壽里","1652","1096299","664","541","346","854","486.15","73.26"
"新北市三峽區","二鬮里","944","695693","737","546","349","903","807.50","109.57"
"新北市三峽區","龍恩里","2118","2483303","1172","823","444","1552","1164.11","99.29"
"新北市三峽區","龍學里","4963","6217723","1253","930","476","1662","1229.54","98.14"
"新北市三峽區","其他","3","3131","1044","819","656","1319","690.98","66.21"
"新北市三峽區","合計","29826","26209973","879","629","378","1093","971.90","110.60"
"新北市鶯歌區","東鶯里","307","247456","806","597","372","1036","677.43","84.04"
"新北市鶯歌區","西鶯里","642","515095","802","583","351","974","1127.86","140.57"
"新北市鶯歌區","南鶯里","1652","1401298","848","592","370","1066","879.67","103.70"
"新北市鶯歌區","北鶯里","1254","1236483","986","722","411","1290","978.61","99.25"
"新北市鶯歌區","中鶯里","292","252612","865","634","391","1048","855.15","98.85"
"新北市鶯歌區","建德里","123","83374","678","547","320","910","494.98","73.02"
"新北市鶯歌區","同慶里","483","385333","798","544","330","913","998.54","125.16"
"新北市鶯歌區","南靖里","972","718064","739","566","349","916","670.63","90.78"
"新北市鶯歌區","尖山里","2368","1827428","772","601","383","972","669.19","86.71"
"新北市鶯歌區","二橋里","2262","1700732","752","587","367","944","620.39","82.51"
"新北市鶯歌區","二甲里","226","156561","693","556","334","889","571.62","82.51"
"新北市鶯歌區","東湖里","54","50351","932","636","442","1037","1017.63","109.14"
"新北市鶯歌區","中湖里","1579","1076966","682","550","359","828","588.25","86.25"
"新北市鶯歌區","鳳鳴里","1368","991876","725","574","360","922","575.25","79.34"
"新北市鶯歌區","永昌里","2380","1848802","777","596","380","959","678.16","87.30"
"新北市鶯歌區","永吉里","1414","1032904","730","578","386","895","571.35","78.22"
"新北市鶯歌區","鳳福里","1100","751502","683","568","372","864","550.45","80.57"
"新北市鶯歌區","大湖里","1433","1060084","740","559","372","894","674.12","91.13"
"新北市鶯歌區","建國里","1957","1563956","799","601","381","995","880.94","110.23"
"新北市鶯歌區","鳳祥里","1262","927225","735","558","368","884","615.32","83.75"
"新北市鶯歌區","其他","1","636","636","636","636","636","0.00","0.00"
"新北市鶯歌區","合計","23129","17828738","771","586","372","955","729.06","94.58"
"新北市樹林區","樹東里","347","303509","875","614","320","1108","904.83","103.45"
"新北市樹林區","彭厝里","1497","1067625","713","546","358","883","569.05","79.79"
"新北市樹林區","樹西里","1710","1579911","924","644","374","1190","903.05","97.74"
"新北市樹林區","坡內里","468","308026","658","468","329","793","595.61","90.49"
"新北市樹林區","樹北里","299","261478","875","639","371","1028","901.89","103.13"
"新北市樹林區","潭底里","1202","924681","769","562","372","940","736.67","95.76"
"新北市樹林區","󿾵寮里","1379","1021301","741","583","366","917","664.63","89.74"
"新北市樹林區","三多里","1198","829211","692","560","347","876","552.46","79.82"
"新北市樹林區","東山里","992","673441","679","522","343","823","591.78","87.17"
"新北市樹林區","西山里","0","0","0","0","0","0","0.00","0.00"
"新北市樹林區","樂山里","487","394870","811","586","368","1004","795.74","98.14"
"新北市樹林區","東園里","438","347693","794","590","370","954","719.93","90.69"
"新北市樹林區","西園里","491","343952","701","542","335","846","592.87","84.63"
"新北市樹林區","南園里","4815","5934044","1232","906","472","1599","1307.00","106.05"
"新北市樹林區","北園里","618","462355","748","573","357","905","675.50","90.29"
"新北市樹林區","柑園里","3124","4028563","1290","893","436","1674","1427.86","110.73"
"新北市樹林區","樹南里","1311","1073748","819","610","376","1009","738.44","90.16"
"新北市樹林區","樹德里","1105","925280","837","597","366","997","1441.08","172.10"
"新北市樹林區","樹人里","1053","915478","869","603","380","1012","923.60","106.23"
"新北市樹林區","保安里","1896","1554782","820","605","371","1016","737.89","89.98"
"新北市樹林區","三福里","1104","782938","709","558","346","910","598.78","84.43"
"新北市樹林區","三興里","1178","772244","656","520","351","792","540.70","82.48"
"新北市樹林區","大同里","1105","913475","827","627","387","1065","675.09","81.66"
"新北市樹林區","彭福里","1506","1188968","789","595","368","1004","661.72","83.82"
"新北市樹林區","東陽里","1805","1360880","754","574","360","943","683.39","90.64"
"新北市樹林區","東昇里","1554","1257622","809","595","364","1011","790.50","97.68"
"新北市樹林區","和平里","1128","797279","707","549","353","876","607.55","85.96"
"新北市樹林區","圳福里","1278","956490","748","586","356","916","649.06","86.72"
"新北市樹林區","圳安里","1107","826468","747","586","379","912","661.10","88.55"
"新北市樹林區","樹興里","1093","888294","813","605","388","1040","666.89","82.06"
"新北市樹林區","彭興里","1630","1081847","664","535","343","842","510.13","76.86"
"新北市樹林區","文林里","1528","1254481","821","618","373","1061","735.18","89.55"
"新北市樹林區","光興里","1184","817066","690","576","376","850","560.16","81.17"
"新北市樹林區","金寮里","1252","939717","751","585","380","940","583.61","77.76"
"新北市樹林區","中山里","1514","1191634","787","588","378","971","701.23","89.09"
"新北市樹林區","山佳里","1678","1296875","773","597","380","957","642.15","83.09"
"新北市樹林區","育英里","965","849637","880","629","390","1065","865.22","98.27"
"新北市樹林區","樹福里","1238","1385083","1119","750","403","1348","1260.49","112.66"
"新北市樹林區","中華里","1037","788525","760","596","390","949","643.14","84.58"
"新北市樹林區","太順里","767","530176","691","559","366","853","500.29","72.38"
"新北市樹林區","圳民里","890","669009","752","572","361","940","876.21","116.56"
"新北市樹林區","圳生里","559","384734","688","532","332","798","719.54","104.55"
"新北市樹林區","三龍里","678","534745","789","582","344","957","857.42","108.71"
"新北市樹林區","其他","7","5482","783","550","409","1282","489.96","62.57"
"新北市樹林區","合計","52215","44423619","851","611","374","1042","884.24","103.93"
"新北市中和區","中原里","2059","2230550","1083","738","408","1367","1224.86","113.07"
"新北市中和區","平河里","2930","2743197","936","670","412","1218","854.77","91.30"
"新北市中和區","力行里","2010","2078912","1034","720","418","1335","1026.09","99.21"
"新北市中和區","枋寮里","1136","1076896","948","687","392","1147","909.96","95.99"
"新北市中和區","廟美里","1405","1151263","819","614","386","1024","799.56","97.58"
"新北市中和區","瓦磘里","1675","1539426","919","673","410","1192","805.53","87.65"
"新北市中和區","積穗里","2689","2666863","992","710","409","1219","1098.56","110.77"
"新北市中和區","瑞穗里","733","635189","867","660","403","1119","743.76","85.83"
"新北市中和區","灰磘里","192","162949","849","557","354","1011","811.81","95.65"
"新北市中和區","錦和里","1702","1580412","929","672","391","1154","908.72","97.86"
"新北市中和區","內南里","1405","1095138","779","586","383","939","724.86","93.00"
"新北市中和區","外南里","1386","1160544","837","612","386","1044","777.17","92.82"
"新北市中和區","頂南里","918","812982","886","659","409","1089","937.07","105.81"
"新北市中和區","橫路里","81","53795","664","510","275","789","603.87","90.93"
"新北市中和區","連和里","896","883177","986","730","400","1266","923.16","93.66"
"新北市中和區","漳和里","1212","1227239","1013","656","374","1164","1478.36","146.00"
"新北市中和區","秀山里","1384","1200458","867","649","404","1111","755.76","87.13"
"新北市中和區","員山里","2025","1910881","944","684","401","1251","1023.37","108.45"
"新北市中和區","安樂里","1231","1439753","1170","764","410","1544","1243.75","106.34"
"新北市中和區","壽德里","1329","1257250","946","701","401","1240","864.17","91.35"
"新北市中和區","新南里","2871","3223334","1123","806","433","1439","1078.51","96.06"
"新北市中和區","崇南里","1400","1334752","953","709","406","1224","876.07","91.89"
"新北市中和區","東南里","1291","1084088","840","622","359","1061","819.15","97.55"
"新北市中和區","秀明里","1605","1562389","973","669","395","1212","1193.56","122.61"
"新北市中和區","安平里","2183","2653404","1215","766","413","1590","1493.08","122.84"
"新北市中和區","景平里","1771","1793639","1013","711","413","1295","965.75","95.36"
"新北市中和區","嘉穗里","880","703130","799","607","377","998","682.73","85.45"
"新北市中和區","景安里","1563","1438451","920","660","383","1141","919.91","99.96"
"新北市中和區","連城里","2003","1890391","944","684","398","1226","904.88","95.88"
"新北市中和區","福美里","1260","1001111","795","607","393","995","655.85","82.54"
"新北市中和區","安和里","1047","1102906","1053","742","402","1334","1021.55","96.98"
"新北市中和區","中安里","1608","1832720","1140","740","399","1412","1317.22","115.57"
"新北市中和區","泰安里","1060","966452","912","647","390","1122","908.57","99.65"
"新北市中和區","華南里","1571","1643753","1046","697","419","1253","1227.13","117.28"
"新北市中和區","秀峰里","1517","1310657","864","621","385","1052","1060.70","122.77"
"新北市中和區","秀水里","1052","843501","802","611","381","996","778.71","97.12"
"新北市中和區","景南里","927","800279","863","610","374","1067","822.80","95.31"
"新北市中和區","復興里","1488","1253487","842","603","380","1045","837.99","99.48"
"新北市中和區","和興里","1392","1359957","977","664","402","1244","1008.46","103.22"
"新北市中和區","南山里","1756","2049374","1167","790","420","1400","1764.44","151.19"
"新北市中和區","景新里","1052","887729","844","615","398","1058","779.60","92.39"
"新北市中和區","景福里","1912","2060755","1078","701","396","1212","1929.98","179.07"
"新北市中和區","清穗里","874","781067","894","670","402","1040","1077.49","120.57"
"新北市中和區","佳和里","1528","1481233","969","660","392","1195","1149.10","118.54"
"新北市中和區","德穗里","1374","1224286","891","636","367","1104","874.27","98.12"
"新北市中和區","嘉新里","1180","919792","779","608","393","974","695.04","89.17"
"新北市中和區","建和里","1000","888881","889","640","394","1096","960.08","108.01"
"新北市中和區","仁和里","1153","907244","787","601","369","969","733.10","93.17"
"新北市中和區","秀景里","2059","2095686","1018","701","410","1305","1015.75","99.80"
"新北市中和區","中正里","1153","865961","751","594","377","963","590.88","78.67"
"新北市中和區","福善里","1386","1169237","844","641","387","1054","772.52","91.57"
"新北市中和區","福真里","1195","1004395","840","621","395","1045","737.08","87.70"
"新北市中和區","秀仁里","1056","1076703","1020","730","416","1295","1040.66","102.07"
"新北市中和區","忠孝里","1391","1087553","782","608","382","977","685.83","87.72"
"新北市中和區","民享里","734","594703","810","610","387","970","729.52","90.04"
"新北市中和區","民生里","1256","1172975","934","695","412","1203","811.27","86.87"
"新北市中和區","國光里","1210","1052430","870","657","388","1128","751.45","86.40"
"新北市中和區","福和里","1127","937006","831","591","368","1039","819.25","98.54"
"新北市中和區","秀成里","1178","1058915","899","627","385","1110","934.35","103.94"
"新北市中和區","秀福里","1542","1467716","952","671","383","1215","935.38","98.27"
"新北市中和區","華新里","2233","1947108","872","663","410","1128","737.62","84.59"
"新北市中和區","壽南里","643","526316","819","625","352","1031","772.59","94.39"
"新北市中和區","文元里","1573","1220470","776","608","374","1000","625.06","80.56"
"新北市中和區","明德里","1120","867994","775","605","363","999","632.26","81.58"
"新北市中和區","信和里","1124","900142","801","596","370","974","746.07","93.16"
"新北市中和區","福祥里","1475","1260866","855","610","369","1056","818.72","95.78"
"新北市中和區","景文里","1187","1273401","1073","717","400","1352","1107.30","103.22"
"新北市中和區","錦昌里","666","773820","1162","756","403","1434","1318.13","113.45"
"新北市中和區","民安里","1456","1192477","819","623","378","1048","698.34","85.27"
"新北市中和區","安穗里","1392","1230876","884","630","395","1094","1019.24","115.27"
"新北市中和區","明穗里","1448","1295047","894","674","404","1118","837.95","93.69"
"新北市中和區","自強里","1483","1234919","833","621","386","1024","1410.60","169.40"
"新北市中和區","正行里","954","944651","990","725","430","1230","1261.20","127.37"
"新北市中和區","德行里","2307","2640994","1145","808","448","1482","1128.75","98.60"
"新北市中和區","安順里","1424","1475593","1036","713","420","1294","1089.81","105.17"
"新北市中和區","宜安里","601","558049","929","693","385","1208","887.97","95.63"
"新北市中和區","秀義里","845","792110","937","692","413","1181","1017.18","108.51"
"新北市中和區","秀士里","717","663331","925","675","400","1156","874.95","94.57"
"新北市中和區","興南里","861","736447","855","587","362","1004","1726.77","201.88"
"新北市中和區","景本里","584","469629","804","597","348","992","721.18","89.68"
"新北市中和區","中興里","2296","2465636","1074","772","447","1387","1001.47","93.26"
"新北市中和區","吉興里","1023","1061671","1038","740","432","1380","953.84","91.91"
"新北市中和區","福南里","1284","1070870","834","596","371","1025","991.68","118.91"
"新北市中和區","正南里","946","696979","737","559","346","911","753.23","102.23"
"新北市中和區","錦盛里","1128","853747","757","599","380","969","608.23","80.36"
"新北市中和區","中山里","836","756675","905","660","406","1135","929.22","102.66"
"新北市中和區","冠穗里","1038","911390","878","635","397","1065","1012.98","115.37"
"新北市中和區","嘉慶里","1193","942820","790","622","389","996","650.69","82.33"
"新北市中和區","錦中里","1223","1035463","847","613","388","1078","800.91","94.60"
"新北市中和區","員富里","1034","803397","777","589","360","974","691.51","89.00"
"新北市中和區","民有里","810","613038","757","582","375","906","695.70","91.92"
"新北市中和區","碧河里","1388","1428920","1029","710","413","1294","1129.29","109.69"
"新北市中和區","國華里","981","815574","831","629","394","1031","721.01","86.73"
"新北市中和區","其他","9","6232","692","519","266","933","571.74","82.57"
"新北市中和區","合計","123285","114955564","932","662","395","1162","1007.39","108.04"
"新北市土城區","埤塘里","1072","821999","767","600","376","939","650.00","84.77"
"新北市土城區","土城里","572","446827","781","552","323","946","879.24","112.55"
"新北市土城區","員林里","1933","1739660","900","637","381","1121","1011.52","112.39"
"新北市土城區","貨饒里","1384","1220244","882","630","386","1063","931.20","105.62"
"新北市土城區","柑林里","1028","1031848","1004","735","409","1350","862.80","85.96"
