"﻿鄉鎮市區","村里","納稅單位(戶)","綜合所得總額","平均數","中位數","第一分位數","第三分位數","標準差","變異係數"
"新北市汐止區","合計","66723","50134695","751","452","218","912","1177.72","156.74"
"新北市三芝區","八賢里","79","27061","343","255","108","484","345.65","100.91"
"新北市三芝區","埔頭里","1515","651243","430","293","158","529","461.03","107.25"
"新北市三芝區","古庄里","300","139511","465","295","118","546","677.10","145.60"
"新北市三芝區","新庄里","187","78837","422","311","163","549","386.47","91.67"
"新北市三芝區","埔坪里","1722","755978","439","298","137","539","574.38","130.84"
"新北市三芝區","茂長里","174","78611","452","318","143","582","478.54","105.92"
"新北市三芝區","橫山里","108","50961","472","346","122","659","478.73","101.46"
"新北市三芝區","錫板里","181","88699","490","327","154","576","603.03","123.05"
"新北市三芝區","後厝里","681","398211","585","319","150","651","879.46","150.40"
"新北市三芝區","福德里","228","136704","600","395","141","833","709.82","118.39"
"新北市三芝區","圓山里","132","68283","517","363","146","701","555.49","107.38"
"新北市三芝區","店子里","142","69511","490","357","126","594","569.30","116.30"
"新北市三芝區","興華里","341","193339","567","369","195","682","854.18","150.65"
"新北市三芝區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市三芝區","合計","5790","2736950","473","307","146","579","615.08","130.12"
"新北市石門區","德茂里","256","115348","451","323","192","533","500.70","111.12"
"新北市石門區","富基里","341","162389","476","316","142","629","608.79","127.84"
"新北市石門區","老梅里","540","292584","542","310","141","644","1383.76","255.39"
"新北市石門區","山溪里","201","95443","475","310","191","546","574.41","120.97"
"新北市石門區","石門里","454","238432","525","344","138","643","640.26","121.91"
"新北市石門區","尖鹿里","402","184731","460","308","146","569","528.93","115.10"
"新北市石門區","乾華里","74","30646","414","293","140","443","426.25","102.92"
"新北市石門區","茂林里","190","104100","548","395","161","798","571.14","104.24"
"新北市石門區","草里里","220","92279","419","292","163","531","412.62","98.37"
"新北市石門區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市石門區","合計","2678","1315953","491","319","152","605","797.63","162.32"
"新北市八里區","龍源里","2268","1597875","705","408","198","823","1194.64","169.57"
"新北市八里區","米倉里","1064","697447","655","397","195","808","896.31","136.74"
"新北市八里區","大崁里","1009","632439","627","397","185","771","863.44","137.75"
"新北市八里區","埤頭里","1092","615088","563","356","183","685","691.97","122.85"
"新北市八里區","頂罟里","602","335384","557","355","169","663","900.56","161.65"
"新北市八里區","舊城里","2000","1017063","509","356","184","653","554.24","108.99"
"新北市八里區","訊塘里","1225","686799","561","376","197","710","678.58","121.03"
"新北市八里區","荖阡里","457","254004","556","339","150","664","853.81","153.62"
"新北市八里區","下罟里","428","207812","486","285","137","589","636.17","131.02"
"新北市八里區","長坑里","424","222526","525","332","171","638","678.72","129.32"
"新北市八里區","其他","1","110","110","110","110","110","0.00","0.00"
"新北市八里區","合計","10570","6266547","593","372","185","717","858.36","144.78"
"新北市永和區","下溪里","1260","1080167","857","520","239","1072","1285.63","149.97"
"新北市永和區","中溪里","1662","1369292","824","501","234","1053","1001.99","121.62"
"新北市永和區","上溪里","647","486102","751","465","216","969","907.69","120.81"
"新北市永和區","後溪里","680","647791","953","557","259","1267","1130.53","118.67"
"新北市永和區","頂溪里","860","702836","817","500","218","1019","1144.99","140.10"
"新北市永和區","網溪里","353","262496","744","525","247","943","857.15","115.27"
"新北市永和區","復興里","794","638214","804","502","228","1000","1020.14","126.92"
"新北市永和區","竹林里","1209","936860","775","479","243","1007","894.98","115.50"
"新北市永和區","中興里","990","980519","990","526","237","1159","1926.92","194.56"
"新北市永和區","店街里","1428","1405950","985","560","262","1202","1429.83","145.23"
"新北市永和區","潭墘里","1537","1482977","965","542","247","1210","1462.10","151.54"
"新北市永和區","水源里","1277","978957","767","499","234","979","870.28","113.52"
"新北市永和區","秀朗里","1160","829530","715","444","205","859","1490.55","208.44"
"新北市永和區","大同里","209","110796","530","390","202","705","513.65","96.89"
"新北市永和區","永成里","230","138495","602","382","183","709","799.73","132.81"
"新北市永和區","福和里","1871","1930528","1032","553","260","1190","3898.67","377.85"
"新北市永和區","豫溪里","1230","1015551","826","515","236","1054","1083.05","131.18"
"新北市永和區","上林里","1105","941543","852","530","231","1058","1051.45","123.40"
"新北市永和區","新廍里","723","561133","776","488","229","1015","833.07","107.34"
"新北市永和區","和平里","1621","1367800","844","499","234","1024","1133.78","134.37"
"新北市永和區","仁愛里","895","780064","872","513","254","1120","1024.01","117.49"
"新北市永和區","前溪里","683","602572","882","567","273","1069","1125.16","127.53"
"新北市永和區","永興里","991","770895","778","461","226","967","973.94","125.20"
"新北市永和區","永安里","1413","1355866","960","559","249","1181","1323.06","137.88"
"新北市永和區","雙和里","1298","1111596","856","573","271","1067","987.13","115.27"
"新北市永和區","得和里","1471","1286169","874","527","239","1115","1185.40","135.58"
"新北市永和區","大新里","923","794231","860","542","249","1149","971.70","112.92"
"新北市永和區","桂林里","1189","956449","804","475","213","998","1094.09","136.01"
"新北市永和區","勵行里","386","270599","701","469","220","989","748.63","106.79"
"新北市永和區","光復里","559","422309","755","466","208","980","838.27","110.96"
"新北市永和區","光明里","1032","878317","851","547","231","1065","1225.19","143.96"
"新北市永和區","信義里","954","837559","878","523","253","1109","1197.45","136.39"
"新北市永和區","正興里","752","632375","841","536","244","1037","1059.29","125.97"
"新北市永和區","忠義里","193","113268","587","384","204","657","681.65","116.15"
"新北市永和區","新生里","169","109440","648","452","233","877","677.30","104.59"
"新北市永和區","河堤里","1145","1195853","1044","611","283","1274","1769.09","169.39"
"新北市永和區","民治里","921","701753","762","474","209","888","1791.27","235.09"
"新北市永和區","智光里","937","604465","645","447","223","828","659.10","102.17"
"新北市永和區","秀和里","1672","1491360","892","510","252","1117","1546.03","173.33"
"新北市永和區","潭安里","1564","1308100","836","535","242","1079","1093.22","130.71"
"新北市永和區","永貞里","1085","885506","816","534","251","1052","893.93","109.53"
"新北市永和區","福林里","1036","736284","711","465","217","926","777.70","109.43"
"新北市永和區","安和里","1326","1148028","866","552","246","1085","1054.38","121.78"
"新北市永和區","文化里","879","682128","776","465","215","1031","977.23","125.93"
"新北市永和區","民權里","1469","1242940","846","517","227","1029","1139.26","134.65"
"新北市永和區","民生里","1179","842551","715","454","216","936","909.36","127.25"
"新北市永和區","永福里","896","801126","894","543","243","1078","1281.68","143.35"
"新北市永和區","河濱里","1003","921207","918","502","236","1076","1782.77","194.11"
"新北市永和區","永元里","1551","1233471","795","511","225","1017","909.88","114.41"
"新北市永和區","秀成里","913","648422","710","443","220","871","1167.92","164.45"
"新北市永和區","秀林里","1248","1026346","822","511","244","1053","972.02","118.19"
"新北市永和區","秀得里","856","613730","717","467","211","926","860.45","120.01"
"新北市永和區","民族里","1497","1317238","880","553","243","1110","1149.99","130.69"
"新北市永和區","民本里","1266","1220768","964","574","259","1155","1328.79","137.80"
"新北市永和區","民樂里","1562","1687090","1080","581","237","1231","1898.79","175.80"
"新北市永和區","協和里","880","649179","738","463","228","985","855.02","115.90"
"新北市永和區","保平里","1550","1364679","880","517","243","1095","1398.46","158.84"
"新北市永和區","保安里","2528","2600777","1029","607","246","1254","1650.86","160.47"
"新北市永和區","民富里","852","615218","722","500","255","946","727.49","100.75"
"新北市永和區","秀元里","966","722150","748","462","212","959","857.96","114.77"
"新北市永和區","永樂里","759","598353","788","516","233","1015","889.09","112.78"
"新北市永和區","保順里","3507","3857551","1100","674","279","1475","1363.17","123.93"
"新北市永和區","其他","7","7894","1128","1065","861","1274","560.56","49.71"
"新北市永和區","合計","68808","59513411","865","518","238","1077","1369.38","158.32"
"新北市其他","其他","36","23988","666","447","171","783","774.34","116.21"
"新北市其他","合計","36","23988","666","447","171","783","774.34","116.21"
