"縣市別","村里","納稅單位(戶)","綜合所得總額","平均數","中位數","第一分位數","第三分位數","標準差","變異係數"
"新北市淡水區","合計","65711","56708057","863","529","245","1069","1318.22","152.75"
"新北市汐止區","仁德里","646","474067","734","483","242","908","845.75","115.25"
"新北市汐止區","義民里","430","298245","694","452","223","899","843.43","121.60"
"新北市汐止區","禮門里","395","358217","907","516","238","1071","2744.21","302.60"
"新北市汐止區","智慧里","1810","1730194","956","580","280","1204","1227.34","128.40"
"新北市汐止區","信望里","122","98220","805","501","307","983","853.95","106.07"
"新北市汐止區","橋東里","1444","1330103","921","614","268","1208","1008.21","109.45"
"新北市汐止區","茄苳里","1550","1008760","651","462","242","840","676.83","104.00"
"新北市汐止區","保安里","554","323284","584","415","224","743","601.63","103.10"
"新北市汐止區","保長里","1745","1303459","747","508","249","959","846.23","113.29"
"新北市汐止區","鄉長里","802","495253","618","399","204","779","732.27","118.58"
"新北市汐止區","江北里","2119","1434821","677","451","227","840","783.53","115.72"
"新北市汐止區","烘內里","504","305813","607","428","208","790","707.95","116.68"
"新北市汐止區","拱北里","1629","865668","531","389","209","685","537.57","101.16"
"新北市汐止區","樟樹里","706","434480","615","430","205","767","642.57","104.41"
"新北市汐止區","北峰里","1856","1394320","751","487","255","948","847.85","112.86"
"新北市汐止區","北山里","2150","1633947","760","485","246","941","930.68","122.46"
"新北市汐止區","八連里","319","214795","673","425","192","740","1953.67","290.15"
"新北市汐止區","白雲里","1683","1593777","947","537","253","1068","1301.81","137.47"
"新北市汐止區","橫科里","1529","1189584","778","505","260","957","953.43","122.55"
"新北市汐止區","東山里","188","102623","546","326","195","612","700.53","128.33"
"新北市汐止區","新昌里","1915","1653324","863","561","271","1116","991.49","114.84"
"新北市汐止區","秀峰里","1436","1159244","807","468","233","995","1129.72","139.94"
"新北市汐止區","復興里","2873","3277322","1141","670","291","1448","1559.46","136.71"
"新北市汐止區","長安里","532","332126","624","458","227","776","645.29","103.36"
"新北市汐止區","福山里","1403","1635112","1165","618","275","1368","1951.06","167.41"
"新北市汐止區","宜興里","1022","1029714","1008","622","291","1230","1329.23","131.93"
"新北市汐止區","中興里","2935","2311827","788","476","238","948","1434.20","182.08"
"新北市汐止區","湖光里","2499","2897977","1160","596","270","1182","8869.90","764.87"
"新北市汐止區","厚德里","2604","1893648","727","489","249","941","784.74","107.91"
"新北市汐止區","忠孝里","3119","2517818","807","501","245","994","1141.34","141.39"
"新北市汐止區","文化里","1736","1746749","1006","607","289","1244","1221.21","121.37"
"新北市汐止區","自強里","2197","2356458","1073","615","286","1293","1429.28","133.26"
"新北市汐止區","金龍里","1986","1623540","817","525","262","1035","1028.50","125.81"
"新北市汐止區","福德里","1255","897804","715","465","246","924","788.37","110.20"
"新北市汐止區","興福里","1252","945601","755","498","252","932","916.68","121.37"
"新北市汐止區","康福里","2154","1832133","851","565","288","1129","906.96","106.63"
"新北市汐止區","忠山里","1345","1923007","1430","704","319","1623","2421.82","169.39"
"新北市汐止區","環河里","443","321028","725","446","236","928","880.35","121.48"
"新北市汐止區","東勢里","1980","2429982","1227","736","334","1526","1648.30","134.31"
"新北市汐止區","山光里","1200","993072","828","543","276","1086","871.41","105.30"
"新北市汐止區","大同里","1090","916213","841","539","284","1043","996.27","118.52"
"新北市汐止區","崇德里","1803","1442882","800","495","258","991","985.51","123.15"
"新北市汐止區","湖興里","2573","2556233","993","563","268","1113","1813.51","182.54"
"新北市汐止區","長青里","356","500857","1407","700","340","1517","2655.44","188.74"
"新北市汐止區","福安里","2504","2851767","1139","715","330","1528","1235.12","108.45"
"新北市汐止區","秀山里","1761","1777265","1009","555","261","1216","1481.17","146.76"
"新北市汐止區","建成里","2035","1828694","899","561","274","1155","1198.80","133.40"
"新北市汐止區","城中里","1735","1564764","902","588","276","1147","1065.35","118.12"
"新北市汐止區","湖蓮里","1200","1531106","1276","781","345","1579","1750.23","137.17"
"新北市汐止區","保新里","1100","700599","637","454","222","794","808.20","126.89"
"新北市汐止區","其他","6","2401","400","456","313","478","116.21","29.04"
"新北市汐止區","合計","74230","66039900","890","534","260","1074","2039.72","229.27"
"新北市三芝區","八賢里","69","25685","372","303","116","439","449.19","120.67"
"新北市三芝區","埔頭里","1554","751856","484","360","188","633","468.05","96.74"
"新北市三芝區","古庄里","333","181360","545","377","185","712","573.23","105.25"
"新北市三芝區","新庄里","192","97495","508","341","195","696","482.18","94.96"
"新北市三芝區","埔坪里","1851","940034","508","342","179","638","556.32","109.54"
"新北市三芝區","茂長里","169","104755","620","449","205","803","670.51","108.17"
"新北市三芝區","橫山里","99","61953","626","415","211","810","644.35","102.97"
"新北市三芝區","錫板里","170","96490","568","371","180","716","646.75","113.95"
"新北市三芝區","後厝里","649","499786","770","419","190","801","1480.99","192.31"
"新北市三芝區","福德里","227","178965","788","449","208","969","1421.42","180.29"
"新北市三芝區","圓山里","126","71762","570","377","210","729","598.89","105.15"
"新北市三芝區","店子里","145","81971","565","407","189","716","617.54","109.24"
"新北市三芝區","興華里","353","230167","652","420","210","749","906.71","139.06"
"新北市三芝區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市三芝區","合計","5937","3322278","560","369","188","693","778.28","139.08"
"新北市石門區","德茂里","280","148186","529","346","209","631","702.41","132.72"
"新北市石門區","富基里","349","185339","531","384","192","694","521.14","98.13"
"新北市石門區","老梅里","523","311836","596","372","189","708","994.43","166.78"
"新北市石門區","山溪里","232","120709","520","347","180","658","594.51","114.26"
"新北市石門區","石門里","452","289136","640","404","202","787","791.31","123.70"
"新北市石門區","尖鹿里","423","239407","566","366","205","684","671.36","118.62"
"新北市石門區","乾華里","70","40364","577","389","232","681","591.27","102.54"
"新北市石門區","茂林里","167","98281","589","386","197","748","724.87","123.17"
"新北市石門區","草里里","207","103825","502","373","182","679","536.10","106.89"
"新北市石門區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市石門區","合計","2703","1537084","569","372","194","695","739.68","130.07"
"新北市八里區","龍源里","2539","1961737","773","459","232","892","1053.87","136.40"
"新北市八里區","米倉里","1231","894984","727","467","213","866","985.77","135.59"
"新北市八里區","大崁里","1140","828063","726","481","232","902","857.32","118.03"
"新北市八里區","埤頭里","1495","972222","650","424","213","787","937.35","144.14"
"新北市八里區","頂罟里","749","516378","689","443","225","859","769.10","111.56"
"新北市八里區","舊城里","2192","1247362","569","401","207","706","604.91","106.30"
"新北市八里區","訊塘里","1775","1236487","697","471","233","866","797.54","114.49"
"新北市八里區","荖阡里","476","314556","661","407","212","824","796.47","120.53"
"新北市八里區","下罟里","480","301788","629","395","195","722","842.76","134.04"
"新北市八里區","長坑里","424","269484","636","439","227","743","743.60","117.00"
"新北市八里區","其他","1","899","899","899","899","899","0.00","0.00"
"新北市八里區","合計","12502","8543961","683","440","221","823","870.36","127.36"
"新北市永和區","下溪里","1567","1711696","1092","654","289","1348","1781.67","163.11"
"新北市永和區","中溪里","1714","1564480","913","540","269","1079","1114.84","122.14"
"新北市永和區","上溪里","680","618616","910","560","255","1168","1126.61","123.84"
"新北市永和區","後溪里","752","850129","1130","656","303","1400","1354.77","119.84"
"新北市永和區","頂溪里","857","793079","925","595","266","1223","1115.68","120.56"
"新北市永和區","網溪里","369","297930","807","574","255","1047","849.58","105.22"
"新北市永和區","復興里","841","765606","910","549","234","1124","1080.09","118.65"
"新北市永和區","竹林里","1220","1074418","881","570","276","1094","1042.66","118.39"
"新北市永和區","中興里","1145","1323915","1156","610","292","1314","2056.02","177.82"
"新北市永和區","店街里","1464","1731344","1183","675","299","1410","1727.41","146.07"
"新北市永和區","潭墘里","1600","1780061","1113","634","286","1374","1587.08","142.65"
"新北市永和區","水源里","1294","1149921","889","561","280","1135","1001.38","112.68"
"新北市永和區","秀朗里","1171","967154","826","536","268","1041","944.41","114.35"
"新北市永和區","大同里","326","306861","941","542","280","1065","1289.81","137.03"
"新北市永和區","永成里","249","149894","602","456","202","779","581.83","96.65"
"新北市永和區","福和里","1909","2048274","1073","670","308","1334","1331.34","124.08"
"新北市永和區","豫溪里","1221","1172878","961","587","261","1160","1429.40","148.80"
"新北市永和區","上林里","1164","1108213","952","591","280","1207","1206.76","126.75"
"新北市永和區","新廍里","715","657765","920","554","250","1163","1179.44","128.21"
"新北市永和區","和平里","1636","1524144","932","549","252","1106","1238.58","132.95"
"新北市永和區","仁愛里","957","992055","1037","595","274","1242","1279.94","123.47"
"新北市永和區","前溪里","707","705629","998","611","276","1214","1639.72","164.29"
"新北市永和區","永興里","985","932285","946","567","269","1195","1169.58","123.57"
"新北市永和區","永安里","1441","1746304","1212","661","303","1399","2874.58","237.20"
"新北市永和區","雙和里","1371","1330735","971","621","283","1213","1226.49","126.36"
"新北市永和區","得和里","1492","1513526","1014","605","295","1238","1430.02","140.97"
"新北市永和區","大新里","930","943038","1014","618","309","1288","1539.46","151.82"
"新北市永和區","桂林里","1203","1094604","910","555","255","1051","1198.31","131.70"
"新北市永和區","勵行里","401","347517","867","591","277","1167","896.67","103.47"
"新北市永和區","光復里","587","557760","950","618","274","1237","1055.14","111.05"
"新北市永和區","光明里","1039","995532","958","640","301","1204","1075.42","112.24"
"新北市永和區","信義里","934","963374","1031","650","277","1316","1248.58","121.05"
"新北市永和區","正興里","795","752804","947","577","268","1137","1185.76","125.22"
"新北市永和區","忠義里","193","139878","725","458","225","846","947.80","130.78"
"新北市永和區","新生里","286","377246","1319","596","257","1552","2265.93","171.79"
"新北市永和區","河堤里","1249","1484076","1188","669","305","1380","1931.83","162.58"
"新北市永和區","民治里","929","835788","900","515","232","1090","1464.84","162.82"
"新北市永和區","智光里","945","701188","742","495","237","941","828.57","111.67"
"新北市永和區","秀和里","1680","2066725","1230","566","280","1182","9628.16","782.65"
"新北市永和區","潭安里","1603","1467057","915","583","291","1239","991.63","108.35"
"新北市永和區","永貞里","1119","1054769","943","583","274","1183","1140.86","121.03"
"新北市永和區","福林里","1090","873990","802","507","242","1011","914.61","114.07"
"新北市永和區","安和里","1365","1293816","948","615","280","1180","1188.43","125.38"
"新北市永和區","文化里","900","874914","972","512","239","1108","2021.86","207.98"
"新北市永和區","民權里","1515","1433200","946","562","262","1163","1264.99","133.72"
"新北市永和區","民生里","1206","996275","826","518","242","1085","945.11","114.41"
"新北市永和區","永福里","900","913109","1015","610","287","1175","1665.32","164.14"
"新北市永和區","河濱里","1083","1115014","1030","577","266","1239","1745.11","169.50"
"新北市永和區","永元里","1590","1496915","941","565","275","1176","1187.93","126.18"
"新北市永和區","秀成里","894","753610","843","537","259","1037","986.91","117.08"
"新北市永和區","秀林里","1291","1451878","1125","636","289","1410","1773.14","157.67"
"新北市永和區","秀得里","893","717299","803","560","259","1129","781.71","97.32"
"新北市永和區","民族里","1485","1537591","1035","616","282","1277","1470.80","142.05"
"新北市永和區","民本里","1306","1459329","1117","656","300","1320","1529.50","136.88"
"新北市永和區","民樂里","1499","1934478","1291","655","289","1325","4795.86","371.62"
"新北市永和區","協和里","874","711552","814","543","263","1036","945.57","116.14"
"新北市永和區","保平里","1586","1651802","1041","622","275","1304","1701.96","163.42"
"新北市永和區","保安里","2510","2785877","1110","647","309","1386","1444.53","130.15"
"新北市永和區","民富里","856","738629","863","566","275","1139","939.36","108.86"
"新北市永和區","秀元里","985","836488","849","529","240","1122","981.57","115.58"
"新北市永和區","永樂里","809","704615","871","527","262","1075","1095.07","125.73"
"新北市永和區","保順里","3925","5113360","1303","754","328","1688","1738.29","133.43"
"新北市永和區","其他","8","5989","749","499","188","799","961.62","128.46"
"新北市永和區","合計","71310","71998000","1010","597","277","1225","2148.49","212.80"
"新北市其他","其他","31","32500","1048","589","255","1210","1355.04","129.25"
"新北市其他","合計","31","32500","1048","589","255","1210","1355.04","129.25"
